TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
PHX,PHX @ HOU,3/30/18,L,240,103,41,84,48.8,12,32,37.5,9,13,69.2,8,38,46,23,8,5,18,21,-1
PHX,PHX vs. LAC,3/28/18,L,240,99,38,88,43.2,10,34,29.4,13,18,72.2,9,30,39,17,13,4,14,20,-12
PHX,PHX vs. BOS,3/26/18,L,240,94,36,81,44.4,12,35,34.3,10,19,52.6,11,36,47,18,8,5,17,18,-8
PHX,PHX @ ORL,3/24/18,L,240,99,36,89,40.4,7,29,24.1,20,26,76.9,10,31,41,21,14,2,14,22,-6
PHX,PHX @ CLE,3/23/18,L,240,95,38,87,43.7,7,28,25,12,20,60,7,29,36,24,9,4,17,23,-25
PHX,PHX vs. DET,3/20/18,L,240,88,34,90,37.8,7,34,20.6,13,20,65,12,37,49,22,1,8,19,16,-27
PHX,PHX vs. GSW,3/17/18,L,240,109,39,82,47.6,11,24,45.8,20,29,69,9,33,42,22,8,5,19,19,-15
PHX,PHX @ UTA,3/15/18,L,240,88,32,83,38.6,7,16,43.8,17,24,70.8,9,42,51,14,4,4,22,25,-28
PHX,PHX vs. CLE,3/13/18,L,240,107,38,98,38.8,6,32,18.8,25,30,83.3,11,36,47,17,10,2,18,21,-22
PHX,PHX @ CHA,3/10/18,L,240,115,42,83,50.6,18,32,56.3,13,19,68.4,5,30,35,27,9,3,15,25,-7
PHX,PHX @ OKC,3/8/18,L,240,87,31,92,33.7,9,37,24.3,16,18,88.9,7,36,43,15,9,4,15,25,-28
PHX,PHX @ MIA,3/5/18,L,240,103,42,87,48.3,10,24,41.7,9,18,50,12,28,40,21,3,2,18,20,-22
PHX,PHX @ ATL,3/4/18,L,240,112,46,92,50,11,26,42.3,9,15,60,5,36,41,33,6,6,14,19,-1
PHX,PHX vs. OKC,3/2/18,L,240,116,46,96,47.9,11,25,44,13,18,72.2,13,31,44,26,5,12,15,25,-8
PHX,PHX @ MEM,2/28/18,W,240,110,38,83,45.8,6,21,28.6,28,38,73.7,8,39,47,19,12,6,16,28,8
PHX,PHX @ NOP,2/26/18,L,240,116,42,97,43.3,7,24,29.2,25,32,78.1,14,37,51,23,9,5,14,33,-9
PHX,PHX vs. POR,2/24/18,L,240,104,39,87,44.8,11,26,42.3,15,21,71.4,6,45,51,23,5,10,16,24,-2
PHX,PHX vs. LAC,2/23/18,L,240,117,45,103,43.7,9,31,29,18,31,58.1,16,32,48,22,12,5,12,25,-11
PHX,PHX @ UTA,2/14/18,L,240,97,34,79,43,12,29,41.4,17,24,70.8,5,36,41,19,5,6,12,25,-10
PHX,PHX @ GSW,2/12/18,L,240,83,33,95,34.7,3,23,13,14,22,63.6,15,32,47,13,2,3,17,17,-46
PHX,PHX vs. DEN,2/10/18,L,240,113,46,84,54.8,7,19,36.8,14,25,56,8,28,36,24,7,9,15,24,-10
PHX,PHX vs. SAS,2/7/18,L,240,81,33,97,34,3,32,9.4,12,18,66.7,11,33,44,15,8,4,11,23,-48
PHX,PHX @ LAL,2/6/18,L,240,93,36,94,38.3,8,29,27.6,13,23,56.5,16,32,48,24,4,4,11,18,-19
PHX,PHX vs. CHA,2/4/18,L,240,110,41,77,53.2,15,29,51.7,13,13,100,2,37,39,24,4,4,19,25,-5
PHX,PHX vs. UTA,2/2/18,L,240,97,36,87,41.4,9,33,27.3,16,19,84.2,6,26,32,19,7,5,12,25,-32
PHX,PHX vs. DAL,1/31/18,W,240,102,40,83,48.2,11,30,36.7,11,15,73.3,8,39,47,23,9,3,18,29,14
PHX,PHX @ MEM,1/29/18,L,240,109,38,82,46.3,7,23,30.4,26,36,72.2,15,22,37,20,11,2,20,20,-11
PHX,PHX @ HOU,1/28/18,L,240,102,36,85,42.4,8,33,24.2,22,26,84.6,7,36,43,17,7,2,13,29,-11
PHX,PHX vs. NYK,1/26/18,L,240,85,33,94,35.1,11,33,33.3,8,13,61.5,12,30,42,15,6,3,15,24,-22
PHX,PHX @ IND,1/24/18,L,240,101,35,84,41.7,9,35,25.7,22,29,75.9,10,32,42,22,3,2,16,26,-15
PHX,PHX @ MIL,1/22/18,L,240,105,39,79,49.4,9,26,34.6,18,20,90,9,25,34,31,12,2,22,26,-4
PHX,PHX @ DEN,1/19/18,W,240,108,40,81,49.4,14,33,42.4,14,20,70,4,33,37,28,9,6,12,21,8
PHX,PHX @ POR,1/16/18,L,240,111,37,89,41.6,16,41,39,21,22,95.5,12,31,43,21,6,3,13,15,-7
PHX,PHX vs. IND,1/14/18,L,240,97,35,85,41.2,9,37,24.3,18,24,75,14,31,45,20,2,1,13,16,-23
PHX,PHX vs. HOU,1/12/18,L,240,95,37,80,46.3,14,33,42.4,7,9,77.8,4,34,38,27,5,3,19,19,-17
PHX,PHX vs. OKC,1/7/18,W,240,114,39,88,44.3,17,39,43.6,19,23,82.6,12,31,43,24,6,6,9,19,14
PHX,PHX @ SAS,1/5/18,L,240,89,35,83,42.2,7,30,23.3,12,18,66.7,9,37,46,22,11,2,23,23,-14
PHX,PHX @ DEN,1/3/18,L,240,111,39,92,42.4,13,35,37.1,20,28,71.4,14,21,35,26,12,1,12,18,-23
PHX,PHX vs. ATL,1/2/18,W,240,104,39,77,50.6,7,22,31.8,19,26,73.1,11,36,47,24,7,4,22,22,1
PHX,PHX vs. PHI,12/31/17,L,240,110,37,88,42,10,27,37,26,34,76.5,12,23,35,18,9,4,16,29,-13
PHX,PHX @ SAC,12/29/17,W,240,111,41,85,48.2,13,30,43.3,16,24,66.7,16,31,47,26,5,5,11,19,10
PHX,PHX vs. MEM,12/26/17,W,240,99,32,72,44.4,8,22,36.4,27,35,77.1,6,35,41,24,5,5,21,29,2
PHX,PHX vs. MIN,12/23/17,L,240,106,40,86,46.5,11,32,34.4,15,24,62.5,9,27,36,24,5,4,13,22,-9
PHX,PHX vs. MEM,12/21/17,W,240,97,33,81,40.7,10,26,38.5,21,27,77.8,12,32,44,21,4,1,10,17,2
PHX,PHX @ LAC,12/20/17,L,240,95,35,97,36.1,8,35,22.9,17,19,89.5,14,36,50,22,3,3,10,25,-13
PHX,PHX @ DAL,12/18/17,W,240,97,35,79,44.3,10,25,40,17,22,77.3,7,42,49,17,9,6,19,25,6
PHX,PHX @ MIN,12/16/17,W,240,108,33,72,45.8,11,24,45.8,31,35,88.6,13,39,52,22,4,3,27,21,2
PHX,PHX vs. TOR,12/13/17,L,240,109,37,83,44.6,8,24,33.3,27,34,79.4,10,31,41,20,3,9,11,24,-6
PHX,PHX @ SAC,12/12/17,L,240,92,37,90,41.1,7,32,21.9,11,14,78.6,13,32,45,22,5,4,12,18,-7
PHX,PHX vs. SAS,12/9/17,L,240,101,35,80,43.8,7,25,28,24,30,80,10,30,40,11,4,1,11,21,-3
PHX,PHX vs. WAS,12/7/17,L,240,99,36,78,46.2,7,23,30.4,20,28,71.4,10,32,42,22,5,5,14,21,-10
PHX,PHX @ TOR,12/5/17,L,240,113,37,75,49.3,9,24,37.5,30,38,78.9,0,35,35,23,7,4,17,24,-13
PHX,PHX @ PHI,12/4/17,W,240,115,44,91,48.4,10,22,45.5,17,22,77.3,15,31,46,25,10,9,11,14,14
PHX,PHX @ BOS,12/2/17,L,240,111,48,101,47.5,7,24,29.2,8,11,72.7,16,31,47,24,8,1,12,19,-5
PHX,PHX @ DET,11/29/17,L,240,107,39,84,46.4,7,22,31.8,22,28,78.6,8,29,37,21,11,4,21,19,-24
PHX,PHX @ CHI,11/28/17,W,240,104,38,87,43.7,11,30,36.7,17,23,73.9,13,44,57,25,4,4,15,12,5
PHX,PHX @ MIN,11/26/17,L,240,108,43,85,50.6,13,26,50,9,12,75,11,26,37,25,6,1,16,20,-11
PHX,PHX vs. NOP,11/24/17,L,240,91,37,94,39.4,2,20,10,15,18,83.3,15,33,48,12,9,6,17,18,-24
PHX,PHX vs. MIL,11/22/17,L,265,107,37,93,39.8,7,22,31.8,26,33,78.8,22,38,60,15,7,9,29,26,-6
PHX,PHX vs. CHI,11/19/17,W,240,113,45,89,50.6,7,27,25.9,16,22,72.7,9,39,48,32,5,4,12,16,8
PHX,PHX @ LAL,11/17/17,W,240,122,48,103,46.6,13,32,40.6,13,19,68.4,9,35,44,28,10,5,14,22,9
PHX,PHX vs. HOU,11/16/17,L,240,116,47,104,45.2,10,30,33.3,12,21,57.1,16,31,47,28,9,5,15,22,-26
PHX,PHX vs. LAL,11/13/17,L,240,93,37,95,38.9,7,26,26.9,12,20,60,11,43,54,15,6,4,17,17,-7
PHX,PHX vs. MIN,11/11/17,W,240,118,46,86,53.5,10,26,38.5,16,24,66.7,7,39,46,21,4,10,18,25,8
PHX,PHX vs. ORL,11/10/17,L,240,112,44,94,46.8,5,24,20.8,19,25,76,12,28,40,13,8,5,15,29,-16
PHX,PHX vs. MIA,11/8/17,L,240,115,40,88,45.5,12,29,41.4,23,30,76.7,6,28,34,20,4,2,11,29,-11
PHX,PHX vs. BKN,11/6/17,L,240,92,30,86,34.9,6,25,24,26,35,74.3,14,38,52,13,8,7,17,29,-6
PHX,PHX @ SAS,11/5/17,L,240,95,37,81,45.7,8,23,34.8,13,22,59.1,11,34,45,23,5,4,18,16,-17
PHX,PHX @ NYK,11/3/17,L,240,107,34,97,35.1,9,32,28.1,30,37,81.1,20,27,47,17,7,3,10,25,-13
PHX,PHX @ WAS,11/1/17,W,240,122,41,83,49.4,9,24,37.5,31,38,81.6,11,34,45,23,5,5,10,24,6
PHX,PHX @ BKN,10/31/17,W,240,122,45,96,46.9,10,22,45.5,22,24,91.7,10,56,66,18,5,5,20,26,8
PHX,PHX @ POR,10/28/17,L,240,107,37,87,42.5,9,26,34.6,24,30,80,12,34,46,21,12,7,17,23,-7
PHX,PHX vs. UTA,10/25/17,W,240,97,42,96,43.8,6,19,31.6,7,9,77.8,16,39,55,18,8,5,16,25,9
PHX,PHX vs. SAC,10/23/17,W,240,117,42,77,54.5,10,30,33.3,23,27,85.2,6,39,45,20,6,5,20,25,2
PHX,PHX @ LAC,10/21/17,L,240,88,27,71,38,6,24,25,28,38,73.7,4,32,36,19,8,3,20,27,-42
PHX,PHX vs. LAL,10/20/17,L,240,130,45,92,48.9,14,29,48.3,26,38,68.4,10,40,50,17,8,9,19,25,-2
PHX,PHX vs. POR,10/18/17,L,240,76,28,89,31.5,7,27,25.9,13,18,72.2,10,23,33,10,9,8,16,22,-48
POR,POR vs. UTA,4/11/18,W,240,102,41,89,46.1,9,24,37.5,11,16,68.8,7,39,46,19,9,9,10,22,9
POR,POR @ DEN,4/9/18,L,240,82,31,94,33,7,33,21.2,13,18,72.2,18,39,57,10,8,2,17,28,-6
POR,POR @ SAS,4/7/18,L,240,105,42,88,47.7,11,28,39.3,10,11,90.9,11,29,40,18,4,5,13,17,-11
POR,POR @ HOU,4/5/18,L,240,94,39,85,45.9,7,22,31.8,9,14,64.3,12,35,47,16,10,2,18,20,-2
POR,POR @ DAL,4/3/18,L,240,109,39,87,44.8,10,40,25,21,24,87.5,5,41,46,28,6,2,13,20,-6
POR,POR vs. MEM,4/1/18,W,240,113,39,84,46.4,12,38,31.6,23,25,92,8,35,43,28,9,2,14,15,15
POR,POR vs. LAC,3/30/18,W,240,105,41,95,43.2,8,30,26.7,15,16,93.8,13,37,50,30,9,10,11,25,9
POR,POR @ MEM,3/28/18,L,240,103,38,79,48.1,8,30,26.7,19,30,63.3,8,30,38,15,7,8,12,20,-5
POR,POR @ NOP,3/27/18,W,240,107,44,105,41.9,10,32,31.3,9,10,90,17,30,47,20,11,7,10,17,4
POR,POR @ OKC,3/25/18,W,240,108,42,90,46.7,9,34,26.5,15,19,78.9,18,31,49,20,8,7,14,19,3
POR,POR vs. BOS,3/23/18,L,240,100,40,91,44,8,33,24.2,12,15,80,11,32,43,16,8,5,8,20,-5
POR,POR vs. HOU,3/20/18,L,240,111,40,81,49.4,11,28,39.3,20,27,74.1,10,34,44,20,6,7,8,18,-4
POR,POR @ LAC,3/18/18,W,240,122,46,92,50,14,29,48.3,16,20,80,8,39,47,24,7,6,13,22,13
POR,POR vs. DET,3/17/18,W,240,100,38,87,43.7,8,31,25.8,16,18,88.9,9,40,49,23,8,8,11,17,13
POR,POR vs. CLE,3/15/18,W,240,113,43,96,44.8,12,35,34.3,15,19,78.9,13,37,50,26,4,3,7,15,8
POR,POR vs. MIA,3/12/18,W,240,115,38,83,45.8,14,36,38.9,25,30,83.3,9,41,50,23,5,6,13,15,16
POR,POR vs. GSW,3/9/18,W,240,125,44,89,49.4,16,39,41,21,27,77.8,14,32,46,21,4,2,11,17,17
POR,POR vs. NYK,3/6/18,W,240,111,35,81,43.2,20,33,60.6,21,24,87.5,15,36,51,22,4,4,20,15,24
POR,POR @ LAL,3/5/18,W,240,108,35,83,42.2,10,23,43.5,28,38,73.7,7,43,50,19,6,5,14,25,5
POR,POR vs. OKC,3/3/18,W,240,108,39,88,44.3,11,33,33.3,19,23,82.6,14,33,47,20,6,8,15,21,8
POR,POR vs. MIN,3/1/18,W,240,108,36,92,39.1,9,30,30,27,35,77.1,12,36,48,17,9,6,8,18,9
POR,POR vs. SAC,2/27/18,W,240,116,44,84,52.4,15,34,44.1,13,17,76.5,10,37,47,27,10,2,18,15,17
POR,POR @ PHX,2/24/18,W,240,106,39,99,39.4,6,30,20,22,30,73.3,12,36,48,15,6,7,6,19,2
POR,POR @ UTA,2/23/18,W,240,100,39,87,44.8,9,24,37.5,13,14,92.9,6,35,41,14,11,5,12,20,19
POR,POR vs. GSW,2/14/18,W,240,123,45,93,48.4,12,33,36.4,21,24,87.5,13,36,49,20,9,0,14,18,6
POR,POR vs. UTA,2/11/18,L,240,96,33,81,40.7,9,25,36,21,25,84,6,31,37,16,7,4,13,22,-19
POR,POR @ SAC,2/9/18,W,240,118,43,88,48.9,15,35,42.9,17,18,94.4,9,36,45,18,10,4,11,21,18
POR,POR vs. CHA,2/8/18,W,265,109,41,90,45.6,9,31,29,18,22,81.8,9,48,57,18,7,7,17,19,6
POR,POR @ DET,2/5/18,L,240,91,37,94,39.4,10,33,30.3,7,8,87.5,13,32,45,18,9,5,13,14,-20
POR,POR @ BOS,2/4/18,L,240,96,36,91,39.6,13,31,41.9,11,14,78.6,10,36,46,21,4,9,8,17,-1
POR,POR @ TOR,2/2/18,L,240,105,37,73,50.7,7,21,33.3,24,33,72.7,4,32,36,20,4,2,11,15,-25
POR,POR vs. CHI,1/31/18,W,240,124,46,82,56.1,15,32,46.9,17,20,85,5,43,48,21,3,6,17,19,16
POR,POR @ LAC,1/30/18,W,240,104,36,98,36.7,13,30,43.3,19,22,86.4,18,41,59,21,12,6,13,21,8
POR,POR @ DAL,1/26/18,W,240,107,39,79,49.4,10,30,33.3,19,23,82.6,10,44,54,20,4,6,15,17,14
POR,POR vs. MIN,1/24/18,W,240,123,45,82,54.9,17,31,54.8,16,21,76.2,6,31,37,24,4,1,11,16,9
POR,POR @ DEN,1/22/18,L,240,101,36,85,42.4,8,25,32,21,26,80.8,11,33,44,19,11,6,12,22,-3
POR,POR vs. DAL,1/20/18,W,240,117,45,86,52.3,18,36,50,9,10,90,9,31,40,19,3,3,14,23,9
POR,POR vs. IND,1/18/18,W,240,100,37,94,39.4,10,32,31.3,16,16,100,14,43,57,17,6,7,11,11,14
POR,POR vs. PHX,1/16/18,W,240,118,46,91,50.5,17,35,48.6,9,10,90,9,34,43,21,7,6,10,16,7
POR,POR @ MIN,1/14/18,L,240,103,39,79,49.4,11,25,44,14,17,82.4,8,30,38,19,6,3,18,27,-17
POR,POR @ NOP,1/12/18,L,240,113,45,101,44.6,12,42,28.6,11,14,78.6,14,25,39,24,13,6,11,22,-6
POR,POR @ HOU,1/10/18,L,240,112,40,83,48.2,9,26,34.6,23,32,71.9,6,34,40,21,5,6,14,26,-9
POR,POR @ OKC,1/9/18,W,240,117,43,81,53.1,10,23,43.5,21,26,80.8,8,34,42,19,10,2,16,20,11
POR,POR vs. SAS,1/7/18,W,240,111,48,92,52.2,8,23,34.8,7,10,70,9,29,38,19,7,5,9,24,1
POR,POR vs. ATL,1/5/18,W,240,110,43,80,53.8,13,30,43.3,11,14,78.6,6,38,44,30,11,5,18,20,21
POR,POR @ CLE,1/2/18,L,240,110,42,90,46.7,13,32,40.6,13,19,68.4,13,30,43,25,5,5,15,29,-17
POR,POR @ CHI,1/1/18,W,265,124,47,108,43.5,14,33,42.4,16,18,88.9,12,38,50,25,7,5,8,16,4
POR,POR @ ATL,12/30/17,L,240,89,36,85,42.4,7,25,28,10,13,76.9,15,31,46,19,9,8,20,18,-15
POR,POR vs. PHI,12/28/17,W,240,114,35,75,46.7,8,24,33.3,36,47,76.6,8,39,47,15,7,3,15,18,4
POR,POR @ LAL,12/23/17,W,240,95,39,95,41.1,10,25,40,7,14,50,9,38,47,19,7,8,11,15,3
POR,POR vs. DEN,12/22/17,L,240,85,35,83,42.2,6,22,27.3,9,16,56.3,10,24,34,15,6,4,10,19,-17
POR,POR vs. SAS,12/20/17,L,240,91,38,96,39.6,6,25,24,9,14,64.3,12,25,37,18,13,2,9,14,-2
POR,POR @ MIN,12/18/17,L,240,107,46,84,54.8,10,24,41.7,5,5,100,7,33,40,26,6,8,17,19,-1
POR,POR @ CHA,12/16/17,W,240,93,37,79,46.8,10,24,41.7,9,18,50,5,42,47,19,2,3,20,21,2
POR,POR @ ORL,12/15/17,W,240,95,37,86,43,8,18,44.4,13,15,86.7,6,39,45,18,7,9,15,20,7
POR,POR @ MIA,12/13/17,W,240,102,36,72,50,10,28,35.7,20,23,87,5,28,33,14,7,2,11,21,7
POR,POR @ GSW,12/11/17,L,240,104,37,88,42,7,28,25,23,25,92,12,27,39,14,11,2,10,18,-7
POR,POR vs. HOU,12/9/17,L,240,117,45,88,51.1,18,41,43.9,9,12,75,7,26,33,19,4,5,16,28,-7
POR,POR vs. WAS,12/5/17,L,240,92,32,78,41,12,27,44.4,16,21,76.2,7,34,41,18,2,5,19,20,-14
POR,POR vs. NOP,12/2/17,L,240,116,47,105,44.8,11,35,31.4,11,11,100,9,35,44,20,6,3,4,17,-7
POR,POR vs. MIL,11/30/17,L,240,91,35,83,42.2,6,23,26.1,15,17,88.2,10,40,50,17,5,3,19,14,-12
POR,POR @ NYK,11/27/17,W,240,103,37,83,44.6,7,21,33.3,22,26,84.6,5,40,45,18,10,3,12,22,12
POR,POR @ WAS,11/25/17,W,240,108,41,80,51.3,9,24,37.5,17,22,77.3,6,35,41,18,3,6,16,16,3
POR,POR @ BKN,11/24/17,W,240,127,48,96,50,6,15,40,25,35,71.4,12,33,45,24,5,13,7,16,2
POR,POR @ PHI,11/22/17,L,240,81,30,89,33.7,7,26,26.9,14,24,58.3,11,37,48,14,8,6,17,17,-20
POR,POR @ MEM,11/20/17,W,240,100,33,83,39.8,6,15,40,28,32,87.5,15,45,60,11,1,9,17,23,8
POR,POR vs. SAC,11/18/17,W,240,102,38,70,54.3,10,21,47.6,16,21,76.2,5,39,44,19,6,8,18,22,12
POR,POR @ SAC,11/17/17,L,240,82,30,81,37,7,25,28,15,16,93.8,11,33,44,13,8,1,18,20,-4
POR,POR vs. ORL,11/15/17,W,240,99,38,87,43.7,14,27,51.9,9,13,69.2,10,31,41,21,7,2,13,10,5
POR,POR vs. DEN,11/13/17,W,240,99,38,73,52.1,7,21,33.3,16,18,88.9,8,35,43,22,12,5,22,18,17
POR,POR vs. BKN,11/10/17,L,240,97,40,95,42.1,8,23,34.8,9,11,81.8,12,39,51,17,4,4,11,17,-4
POR,POR vs. MEM,11/7/17,L,240,97,36,81,44.4,6,19,31.6,19,20,95,10,32,42,11,9,1,16,18,-1
POR,POR vs. OKC,11/5/17,W,240,103,37,74,50,7,20,35,22,28,78.6,7,37,44,20,6,7,23,20,4
POR,POR vs. LAL,11/2/17,W,240,113,40,86,46.5,9,22,40.9,24,27,88.9,10,31,41,22,7,4,12,21,3
POR,POR @ UTA,11/1/17,L,265,103,37,93,39.8,9,34,26.5,20,27,74.1,11,42,53,17,8,8,17,25,-9
POR,POR vs. TOR,10/30/17,L,240,85,31,80,38.8,8,26,30.8,15,19,78.9,6,32,38,13,5,7,13,15,-14
POR,POR vs. PHX,10/28/17,W,240,114,40,91,44,11,26,42.3,23,28,82.1,12,41,53,27,8,7,15,26,7
POR,POR vs. LAC,10/26/17,L,240,103,35,89,39.3,14,31,45.2,19,22,86.4,16,28,44,19,5,4,10,26,-1
POR,POR vs. NOP,10/24/17,W,240,103,33,88,37.5,10,29,34.5,27,33,81.8,18,45,63,17,7,7,18,22,10
POR,POR @ MIL,10/21/17,L,240,110,34,81,42,11,28,39.3,31,35,88.6,13,29,42,18,10,6,16,22,-3
POR,POR @ IND,10/20/17,W,240,114,46,95,48.4,9,19,47.4,13,17,76.5,11,40,51,19,5,6,9,26,18
POR,POR @ PHX,10/18/17,W,240,124,44,90,48.9,14,24,58.3,22,28,78.6,15,42,57,22,8,7,18,20,48
SAC,SAC vs. HOU,4/11/18,W,240,96,38,80,47.5,7,26,26.9,13,20,65,6,42,48,22,6,3,11,14,13
SAC,SAC @ SAS,4/9/18,L,240,85,33,81,40.7,8,18,44.4,11,17,64.7,12,33,45,16,4,2,12,24,-13
SAC,SAC @ MEM,4/6/18,W,240,94,40,85,47.1,6,24,25,8,12,66.7,10,32,42,23,8,5,16,21,1
SAC,SAC @ PHX,4/3/18,L,240,94,33,89,37.1,11,27,40.7,17,23,73.9,10,30,40,20,5,5,10,24,-3
SAC,SAC @ LAL,4/1/18,W,240,84,35,92,38,7,24,29.2,7,14,50,13,34,47,17,9,5,10,20,1
SAC,SAC vs. GSW,3/31/18,L,240,96,36,87,41.4,8,28,28.6,16,19,84.2,11,36,47,27,5,6,16,23,-16
SAC,SAC vs. IND,3/29/18,L,240,103,42,78,53.8,13,31,41.9,6,9,66.7,6,26,32,27,3,2,18,24,-3
SAC,SAC vs. DAL,3/27/18,L,240,97,38,93,40.9,6,23,26.1,15,19,78.9,10,35,45,25,6,6,10,22,-6
SAC,SAC vs. BOS,3/25/18,L,240,93,38,82,46.3,7,26,26.9,10,10,100,7,27,34,18,7,1,14,16,-11
SAC,SAC vs. ATL,3/22/18,W,240,105,43,93,46.2,10,21,47.6,9,9,100,12,39,51,28,8,9,14,18,15
SAC,SAC vs. DET,3/19/18,L,240,90,40,88,45.5,6,23,26.1,4,9,44.4,8,31,39,23,7,3,13,21,-16
SAC,SAC @ UTA,3/17/18,L,240,97,37,86,43,14,21,66.7,9,14,64.3,3,30,33,23,11,5,14,30,-6
SAC,SAC @ GSW,3/16/18,W,240,98,36,83,43.4,14,31,45.2,12,17,70.6,11,36,47,25,7,4,14,16,5
SAC,SAC vs. MIA,3/14/18,W,265,123,48,94,51.1,8,24,33.3,19,25,76,8,35,43,23,6,7,11,21,4
SAC,SAC @ OKC,3/12/18,L,240,101,38,93,40.9,12,33,36.4,13,16,81.3,13,36,49,21,8,6,11,22,-5
SAC,SAC @ DEN,3/11/18,L,240,104,39,91,42.9,6,31,19.4,20,26,76.9,7,31,38,25,3,1,3,21,-26
SAC,SAC vs. ORL,3/9/18,W,240,94,36,83,43.4,9,25,36,13,15,86.7,13,37,50,24,7,3,18,21,6
SAC,SAC vs. NOP,3/7/18,L,240,101,39,93,41.9,9,28,32.1,14,17,82.4,14,25,39,20,4,5,9,16,-13
SAC,SAC vs. NYK,3/4/18,W,240,102,39,86,45.3,13,30,43.3,11,11,100,7,31,38,21,5,5,11,18,3
SAC,SAC vs. UTA,3/3/18,L,240,91,34,89,38.2,9,30,30,14,17,82.4,11,37,48,15,7,7,13,24,-7
SAC,SAC vs. BKN,3/1/18,W,265,116,50,97,51.5,6,14,42.9,10,12,83.3,11,33,44,23,15,6,15,13,5
SAC,SAC @ POR,2/27/18,L,240,99,39,88,44.3,7,22,31.8,14,15,93.3,6,30,36,20,14,4,12,12,-17
SAC,SAC vs. MIN,2/26/18,L,240,100,40,84,47.6,8,22,36.4,12,13,92.3,8,23,31,22,5,3,15,23,-18
SAC,SAC vs. LAL,2/24/18,L,240,108,42,94,44.7,13,25,52,11,17,64.7,17,31,48,28,5,5,11,21,-5
SAC,SAC vs. OKC,2/22/18,L,240,107,42,91,46.2,12,27,44.4,11,15,73.3,10,34,44,23,6,4,9,20,-3
SAC,SAC @ HOU,2/14/18,L,240,91,38,87,43.7,10,32,31.3,5,8,62.5,9,39,48,26,8,5,17,20,-9
SAC,SAC @ DAL,2/13/18,W,240,114,47,87,54,12,29,41.4,8,12,66.7,5,33,38,30,6,4,9,19,5
SAC,SAC @ MIN,2/11/18,L,240,106,42,88,47.7,10,25,40,12,17,70.6,15,28,43,17,12,2,19,23,-5
SAC,SAC vs. POR,2/9/18,L,240,100,38,90,42.2,9,23,39.1,15,21,71.4,12,31,43,25,5,3,12,19,-18
SAC,SAC vs. CHI,2/5/18,W,240,104,37,84,44,11,32,34.4,19,25,76,9,36,45,22,5,5,11,17,6
SAC,SAC vs. DAL,2/3/18,L,240,99,43,82,52.4,8,27,29.6,5,6,83.3,7,25,32,23,11,3,16,21,-7
SAC,SAC vs. GSW,2/2/18,L,240,104,42,95,44.2,10,25,40,10,15,66.7,6,27,33,22,16,3,13,14,-15
SAC,SAC @ NOP,1/30/18,W,240,114,46,97,47.4,10,26,38.5,12,14,85.7,14,35,49,22,7,1,14,21,11
SAC,SAC @ SAS,1/28/18,L,240,98,35,82,42.7,18,34,52.9,10,11,90.9,6,28,34,21,5,3,9,20,-15
SAC,SAC @ MIA,1/25/18,W,240,89,38,81,46.9,5,12,41.7,8,14,57.1,5,33,38,17,3,6,13,21,1
SAC,SAC @ ORL,1/23/18,W,240,105,43,87,49.4,8,26,30.8,11,13,84.6,11,33,44,24,9,11,14,15,6
SAC,SAC @ CHA,1/22/18,L,240,107,43,97,44.3,10,22,45.5,11,15,73.3,10,32,42,27,8,3,9,22,-5
SAC,SAC @ MEM,1/19/18,L,240,88,32,80,40,11,27,40.7,13,18,72.2,11,33,44,18,10,3,21,20,-18
SAC,SAC vs. UTA,1/17/18,L,240,105,38,72,52.8,13,21,61.9,16,20,80,8,28,36,19,9,4,19,21,-15
SAC,SAC @ OKC,1/15/18,L,240,88,33,84,39.3,7,30,23.3,15,25,60,6,31,37,22,13,0,14,28,-7
SAC,SAC @ LAC,1/13/18,L,240,105,43,85,50.6,6,17,35.3,13,22,59.1,10,27,37,26,12,4,16,24,-21
SAC,SAC vs. LAC,1/11/18,L,240,115,42,85,49.4,8,26,30.8,23,28,82.1,10,34,44,23,9,3,16,25,-6
SAC,SAC @ LAL,1/9/18,L,240,86,30,87,34.5,8,21,38.1,18,27,66.7,10,33,43,15,15,4,16,19,-13
SAC,SAC vs. SAS,1/8/18,L,240,100,40,82,48.8,8,23,34.8,12,16,75,8,37,45,19,6,1,18,14,-7
SAC,SAC vs. DEN,1/6/18,W,240,106,42,94,44.7,9,25,36,13,17,76.5,10,29,39,21,16,4,9,22,8
SAC,SAC vs. CHA,1/2/18,L,240,111,45,87,51.7,7,17,41.2,14,18,77.8,16,31,47,22,1,2,15,19,-20
SAC,SAC vs. MEM,12/31/17,L,240,96,37,86,43,9,24,37.5,13,25,52,12,30,42,20,6,2,16,21,-18
SAC,SAC vs. PHX,12/29/17,L,240,101,37,80,46.3,8,23,34.8,19,23,82.6,8,29,37,23,6,2,9,23,-10
SAC,SAC vs. CLE,12/27/17,W,240,109,41,79,51.9,12,30,40,15,18,83.3,7,33,40,25,8,6,11,19,14
SAC,SAC @ LAC,12/26/17,L,240,95,40,96,41.7,7,22,31.8,8,12,66.7,10,27,37,25,11,7,10,19,-27
