TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
PHX,PHX vs. DAL,8/13/20,W,240,128,49,89,55.1,14,34,41.2,16,21,76.2,7,38,45,34,6,4,6,14,26
PHX,PHX @ PHI,8/11/20,W,240,130,49,89,55.1,12,28,42.9,20,21,95.2,11,33,44,28,4,3,7,18,13
PHX,PHX vs. OKC,8/10/20,W,240,128,42,89,47.2,17,34,50,27,29,93.1,12,41,53,29,11,7,20,23,27
PHX,PHX @ MIA,8/8/20,W,240,119,44,92,47.8,12,32,37.5,19,20,95,12,40,52,27,5,4,11,21,7
PHX,PHX vs. IND,8/6/20,W,240,114,43,92,46.7,9,34,26.5,19,20,95,12,41,53,27,6,4,16,20,15
PHX,PHX @ LAC,8/4/20,W,240,117,45,96,46.9,17,32,53.1,10,14,71.4,11,33,44,25,5,0,8,21,2
PHX,PHX vs. DAL,8/2/20,W,240,117,42,93,45.2,12,33,36.4,21,23,91.3,6,43,49,22,5,4,11,29,2
PHX,PHX @ WAS,7/31/20,W,240,125,42,80,52.5,11,32,34.4,30,32,93.8,4,33,37,29,10,3,18,24,13
PHX,PHX @ POR,3/10/20,L,240,105,35,87,40.2,11,32,34.4,24,25,96,9,34,43,26,3,5,14,16,-16
PHX,PHX vs. MIL,3/8/20,W,240,140,47,85,55.3,19,43,44.2,27,31,87.1,8,39,47,30,6,4,15,23,9
PHX,PHX vs. POR,3/6/20,W,240,127,45,91,49.5,19,42,45.2,18,19,94.7,15,32,47,29,9,4,13,22,10
PHX,PHX vs. TOR,3/3/20,L,240,114,39,85,45.9,15,39,38.5,21,25,84,6,29,35,30,6,6,18,22,-9
PHX,PHX vs. GSW,2/29/20,L,240,99,34,83,41,12,29,41.4,19,23,82.6,8,32,40,24,3,5,20,25,-16
PHX,PHX vs. DET,2/28/20,L,240,111,45,75,60,9,23,39.1,12,17,70.6,5,33,38,31,9,5,18,14,-2
PHX,PHX vs. LAC,2/26/20,L,240,92,34,87,39.1,9,34,26.5,15,18,83.3,14,34,48,29,8,3,16,17,-10
PHX,PHX @ UTA,2/24/20,W,240,131,49,87,56.3,12,20,60,21,24,87.5,11,27,38,33,10,1,15,31,20
PHX,PHX @ CHI,2/22/20,W,240,112,38,86,44.2,10,30,33.3,26,31,83.9,17,30,47,26,10,4,21,23,8
PHX,PHX @ TOR,2/21/20,L,240,101,38,92,41.3,6,34,17.6,19,23,82.6,10,24,34,29,12,3,17,23,-17
PHX,PHX vs. GSW,2/12/20,W,240,112,42,91,46.2,14,37,37.8,14,15,93.3,8,32,40,25,14,4,14,21,6
PHX,PHX @ LAL,2/10/20,L,240,100,32,76,42.1,11,31,35.5,25,31,80.6,3,26,29,26,7,2,13,19,-25
PHX,PHX vs. DEN,2/8/20,L,240,108,38,87,43.7,9,32,28.1,23,23,100,11,30,41,25,7,4,14,18,-9
PHX,PHX vs. HOU,2/7/20,W,240,127,43,77,55.8,15,31,48.4,26,27,96.3,10,41,51,29,10,9,23,15,36
PHX,PHX @ DET,2/5/20,L,240,108,42,77,54.5,12,26,46.2,12,15,80,7,30,37,29,4,5,16,21,-8
PHX,PHX @ BKN,2/3/20,L,240,97,39,90,43.3,6,17,35.3,13,18,72.2,14,29,43,23,7,6,16,21,-22
PHX,PHX @ MIL,2/2/20,L,240,108,41,104,39.4,6,23,26.1,20,23,87,15,34,49,20,8,3,10,24,-21
PHX,PHX vs. OKC,1/31/20,L,240,107,36,76,47.4,9,24,37.5,26,29,89.7,11,29,40,20,6,6,20,25,-4
PHX,PHX @ DAL,1/28/20,W,240,133,51,86,59.3,12,28,42.9,19,21,90.5,8,31,39,34,10,4,13,25,29
PHX,PHX @ MEM,1/26/20,L,240,109,35,92,38,11,29,37.9,28,35,80,12,30,42,23,14,7,18,27,-5
PHX,PHX @ SAS,1/24/20,W,240,103,39,84,46.4,8,29,27.6,17,21,81,10,32,42,25,6,4,14,27,4
PHX,PHX vs. IND,1/22/20,L,240,87,30,84,35.7,4,20,20,23,26,88.5,9,35,44,13,7,3,13,20,-25
PHX,PHX vs. SAS,1/20/20,L,240,118,42,80,52.5,8,22,36.4,26,30,86.7,8,35,43,26,3,3,14,19,-2
PHX,PHX @ BOS,1/18/20,W,240,123,42,89,47.2,13,31,41.9,26,30,86.7,10,42,52,27,6,6,15,16,4
PHX,PHX @ NYK,1/16/20,W,240,121,47,92,51.1,12,30,40,15,18,83.3,14,39,53,31,11,4,19,22,23
PHX,PHX @ ATL,1/14/20,L,240,110,40,87,46,4,20,20,26,32,81.3,10,30,40,20,9,6,12,19,-13
PHX,PHX vs. CHA,1/12/20,W,240,100,41,82,50,7,21,33.3,11,18,61.1,12,39,51,22,8,5,18,19,8
PHX,PHX vs. ORL,1/10/20,W,240,98,33,79,41.8,9,28,32.1,23,26,88.5,9,35,44,19,10,8,15,21,4
PHX,PHX vs. SAC,1/7/20,L,240,103,37,77,48.1,11,35,31.4,18,22,81.8,6,35,41,24,4,2,19,25,-11
PHX,PHX vs. MEM,1/5/20,L,240,114,43,95,45.3,6,26,23.1,22,26,84.6,12,34,46,25,7,4,10,19,-7
PHX,PHX vs. NYK,1/3/20,W,240,120,42,90,46.7,10,28,35.7,26,33,78.8,9,39,48,28,7,3,10,25,8
PHX,PHX @ LAL,1/1/20,L,240,107,42,86,48.8,6,23,26.1,17,23,73.9,11,36,47,32,7,3,15,28,-10
PHX,PHX @ POR,12/30/19,W,240,122,44,92,47.8,13,23,56.5,21,22,95.5,10,34,44,29,6,4,11,17,6
PHX,PHX @ SAC,12/28/19,W,240,112,45,86,52.3,9,26,34.6,13,15,86.7,7,33,40,30,10,2,14,21,2
PHX,PHX @ GSW,12/27/19,L,240,96,35,75,46.7,7,33,21.2,19,24,79.2,11,38,49,22,6,1,27,21,-9
PHX,PHX vs. DEN,12/23/19,L,240,111,42,87,48.3,13,37,35.1,14,18,77.8,9,29,38,29,10,0,17,19,-2
PHX,PHX vs. HOU,12/21/19,L,240,125,47,91,51.6,8,28,28.6,23,30,76.7,10,31,41,26,5,1,10,18,-14
PHX,PHX @ OKC,12/20/19,L,240,108,38,87,43.7,11,32,34.4,21,23,91.3,12,25,37,26,9,4,16,29,-18
PHX,PHX @ LAC,12/17/19,L,240,99,41,102,40.2,10,35,28.6,7,10,70,16,34,50,30,11,3,20,23,-21
PHX,PHX vs. POR,12/16/19,L,240,110,41,90,45.6,12,34,35.3,16,19,84.2,11,33,44,31,11,5,21,21,-1
PHX,PHX vs. SAS,12/14/19,L,265,119,45,103,43.7,10,40,25,19,26,73.1,6,53,59,29,5,5,10,24,-2
PHX,PHX vs. MEM,12/11/19,L,240,108,37,93,39.8,9,34,26.5,25,30,83.3,8,36,44,29,6,4,12,20,-7
PHX,PHX vs. MIN,12/9/19,W,240,125,47,95,49.5,16,40,40,15,19,78.9,12,30,42,31,5,5,9,23,16
PHX,PHX @ HOU,12/7/19,L,240,109,40,96,41.7,11,35,31.4,18,28,64.3,13,38,51,29,4,3,16,25,-6
PHX,PHX @ NOP,12/5/19,W,265,139,50,106,47.2,14,36,38.9,25,27,92.6,19,32,51,30,16,6,18,29,7
PHX,PHX @ ORL,12/4/19,L,240,114,43,88,48.9,15,33,45.5,13,20,65,8,21,29,36,10,0,13,20,-14
PHX,PHX @ CHA,12/2/19,W,240,109,39,88,44.3,9,42,21.4,22,30,73.3,9,28,37,30,12,7,8,21,5
PHX,PHX vs. DAL,11/29/19,L,240,113,41,93,44.1,13,38,34.2,18,25,72,11,36,47,29,3,3,10,29,-7
PHX,PHX vs. WAS,11/27/19,L,240,132,48,93,51.6,15,38,39.5,21,24,87.5,12,28,40,29,7,6,15,21,-8
PHX,PHX @ DEN,11/24/19,L,240,104,41,82,50,12,35,34.3,10,12,83.3,7,29,36,25,4,2,12,18,-12
PHX,PHX @ MIN,11/23/19,W,240,100,33,96,34.4,10,35,28.6,24,26,92.3,12,44,56,22,9,3,7,17,2
PHX,PHX vs. NOP,11/21/19,L,240,121,40,86,46.5,13,31,41.9,28,32,87.5,9,29,38,28,10,3,14,19,-3
PHX,PHX @ SAC,11/19/19,L,240,116,38,89,42.7,12,36,33.3,28,34,82.4,14,25,39,24,11,4,12,20,-4
PHX,PHX vs. BOS,11/18/19,L,240,85,33,82,40.2,10,36,27.8,9,12,75,8,37,45,22,7,6,19,17,-14
PHX,PHX vs. ATL,11/14/19,W,240,128,41,85,48.2,15,39,38.5,31,38,81.6,7,32,39,32,6,2,20,24,16
PHX,PHX vs. LAL,11/12/19,L,240,115,43,91,47.3,16,38,42.1,13,17,76.5,6,33,39,32,3,4,11,22,-8
PHX,PHX vs. BKN,11/10/19,W,240,138,52,99,52.5,19,42,45.2,15,19,78.9,5,37,42,37,8,7,7,17,26
PHX,PHX vs. MIA,11/7/19,L,240,108,37,84,44,11,32,34.4,23,31,74.2,10,30,40,22,4,3,15,21,-16
PHX,PHX vs. PHI,11/4/19,W,240,114,41,77,53.2,11,28,39.3,21,27,77.8,5,35,40,24,6,5,20,24,5
PHX,PHX @ MEM,11/2/19,W,240,114,44,88,50,14,34,41.2,12,16,75,4,28,32,26,9,2,17,20,9
PHX,PHX @ GSW,10/30/19,W,240,121,44,96,45.8,15,36,41.7,18,21,85.7,13,32,45,33,12,4,17,22,11
PHX,PHX vs. UTA,10/28/19,L,240,95,33,80,41.3,13,34,38.2,16,23,69.6,3,37,40,23,7,3,16,31,-1
PHX,PHX vs. LAC,10/26/19,W,240,130,43,86,50,17,43,39.5,27,34,79.4,9,40,49,32,9,3,16,34,8
PHX,PHX @ DEN,10/25/19,L,265,107,34,86,39.5,8,28,28.6,31,32,96.9,10,44,54,25,5,1,18,35,-1
PHX,PHX vs. SAC,10/23/19,W,240,124,49,98,50,11,33,33.3,15,18,83.3,9,35,44,31,13,9,14,25,29
POR,POR @ BKN,8/13/20,W,240,134,50,104,48.1,13,39,33.3,21,24,87.5,14,28,42,25,10,4,9,21,1
POR,POR @ DAL,8/11/20,W,240,134,46,98,46.9,15,38,39.5,27,29,93.1,12,36,48,18,9,3,8,31,3
POR,POR vs. PHI,8/9/20,W,240,124,43,91,47.3,11,35,31.4,27,29,93.1,7,34,41,19,8,6,10,16,3
POR,POR vs. LAC,8/8/20,L,240,117,44,90,48.9,17,43,39.5,12,17,70.6,9,32,41,24,5,2,11,26,-5
POR,POR @ DEN,8/6/20,W,240,125,43,92,46.7,23,39,59,16,20,80,13,26,39,30,7,6,9,18,10
POR,POR vs. HOU,8/4/20,W,240,110,39,95,41.1,12,31,38.7,20,29,69,15,49,64,18,7,5,12,21,8
POR,POR @ BOS,8/2/20,L,240,124,45,90,50,19,42,45.2,15,16,93.8,9,26,35,31,8,5,12,25,-4
POR,POR vs. MEM,7/31/20,W,265,140,49,91,53.8,13,30,43.3,29,34,85.3,9,33,42,27,10,9,17,36,5
POR,POR vs. PHX,3/10/20,W,240,121,45,89,50.6,17,35,48.6,14,17,82.4,9,37,46,20,9,9,11,17,16
POR,POR vs. SAC,3/7/20,L,240,111,42,89,47.2,10,39,25.6,17,26,65.4,10,31,41,22,9,3,11,16,-12
POR,POR @ PHX,3/6/20,L,240,117,43,87,49.4,13,32,40.6,18,24,75,9,30,39,26,6,6,16,19,-10
POR,POR vs. WAS,3/4/20,W,240,125,42,81,51.9,13,31,41.9,28,32,87.5,7,40,47,24,7,11,16,24,21
POR,POR @ ORL,3/2/20,W,240,130,49,88,55.7,16,33,48.5,16,16,100,6,43,49,27,6,4,12,24,23
POR,POR @ ATL,2/29/20,L,240,117,47,94,50,8,28,28.6,15,21,71.4,13,29,42,14,9,4,17,26,-12
POR,POR @ IND,2/27/20,L,240,100,41,89,46.1,9,30,30,9,14,64.3,10,35,45,14,5,5,14,21,-6
POR,POR vs. BOS,2/25/20,L,240,106,38,85,44.7,13,31,41.9,17,23,73.9,8,33,41,24,8,4,17,15,-12
POR,POR vs. DET,2/23/20,W,240,107,41,84,48.8,13,30,43.3,12,19,63.2,9,32,41,20,6,5,10,18,3
POR,POR vs. NOP,2/21/20,L,240,115,43,94,45.7,10,27,37,19,25,76,13,33,46,20,7,9,14,22,-13
POR,POR @ MEM,2/12/20,L,240,104,36,97,37.1,13,37,35.1,19,24,79.2,16,35,51,21,7,3,11,16,-7
POR,POR @ NOP,2/11/20,L,240,117,44,93,47.3,7,29,24.1,22,28,78.6,12,28,40,21,5,3,15,26,-21
POR,POR vs. MIA,2/9/20,W,240,115,40,85,47.1,19,42,45.2,16,22,72.7,5,38,43,20,9,6,14,22,6
POR,POR @ UTA,2/7/20,L,240,114,44,97,45.4,17,40,42.5,9,14,64.3,10,33,43,14,9,4,9,18,-3
POR,POR vs. SAS,2/6/20,W,240,125,49,92,53.3,18,37,48.6,9,12,75,9,41,50,28,2,6,12,19,8
POR,POR @ DEN,2/4/20,L,240,99,36,91,39.6,9,31,29,18,22,81.8,9,27,36,16,5,6,9,22,-28
POR,POR vs. UTA,2/1/20,W,240,124,47,92,51.1,15,29,51.7,15,18,83.3,14,37,51,20,4,5,12,19,17
POR,POR @ LAL,1/31/20,W,240,127,49,97,50.5,13,36,36.1,16,21,76.2,6,34,40,25,10,8,7,22,8
POR,POR vs. HOU,1/29/20,W,240,125,46,89,51.7,13,36,36.1,20,27,74.1,10,40,50,24,8,8,19,20,13
POR,POR vs. IND,1/26/20,W,240,139,49,90,54.4,20,35,57.1,21,25,84,12,31,43,27,1,7,17,21,10
POR,POR vs. DAL,1/23/20,L,240,125,46,91,50.5,21,39,53.8,12,15,80,11,32,43,20,4,4,15,20,-8
POR,POR vs. GSW,1/20/20,W,265,129,44,100,44,14,44,31.8,27,30,90,12,42,54,21,4,11,12,19,5
POR,POR @ OKC,1/18/20,L,240,106,39,91,42.9,12,32,37.5,16,21,76.2,12,28,40,11,7,7,12,28,-13
POR,POR @ DAL,1/17/20,L,240,112,44,85,51.8,9,30,30,15,22,68.2,8,32,40,25,6,5,12,22,-8
POR,POR @ HOU,1/15/20,W,240,117,41,95,43.2,11,36,30.6,24,29,82.8,12,46,58,22,6,4,8,19,10
POR,POR vs. CHA,1/13/20,W,240,115,42,83,50.6,16,37,43.2,15,19,78.9,9,38,47,26,4,5,13,21,3
POR,POR vs. MIL,1/11/20,L,240,101,37,95,38.9,10,36,27.8,17,21,81,8,40,48,17,6,4,13,20,-21
POR,POR @ MIN,1/9/20,L,240,102,35,96,36.5,11,37,29.7,21,31,67.7,14,27,41,14,9,6,12,21,-14
POR,POR @ TOR,1/7/20,W,240,101,38,88,43.2,13,35,37.1,12,14,85.7,7,38,45,23,6,11,11,15,2
POR,POR @ MIA,1/5/20,L,240,111,40,87,46,13,37,35.1,18,20,90,8,32,40,21,5,4,10,15,-11
POR,POR @ WAS,1/3/20,W,240,122,45,88,51.1,6,25,24,26,33,78.8,11,30,41,16,6,7,7,21,19
POR,POR @ NYK,1/1/20,L,240,93,37,94,39.4,10,32,31.3,9,15,60,10,37,47,17,4,5,9,11,-24
POR,POR vs. PHX,12/30/19,L,240,116,44,96,45.8,14,34,41.2,14,18,77.8,10,32,42,24,5,4,9,19,-6
POR,POR vs. LAL,12/28/19,L,240,120,41,86,47.7,15,35,42.9,23,27,85.2,9,30,39,18,4,8,16,22,-8
POR,POR @ UTA,12/26/19,L,240,115,43,89,48.3,15,34,44.1,14,19,73.7,11,32,43,14,4,1,12,21,-6
POR,POR vs. NOP,12/23/19,L,240,94,37,91,40.7,4,29,13.8,16,18,88.9,8,40,48,17,6,6,11,17,-8
POR,POR vs. MIN,12/21/19,W,240,113,40,94,42.6,13,35,37.1,20,25,80,12,33,45,19,9,13,15,21,7
POR,POR vs. ORL,12/20/19,W,240,118,42,84,50,17,36,47.2,17,19,89.5,11,43,54,16,4,11,21,24,15
POR,POR vs. GSW,12/18/19,W,240,122,44,97,45.4,9,31,29,25,28,89.3,14,43,57,19,6,8,11,22,10
POR,POR @ PHX,12/16/19,W,240,111,40,84,47.6,14,34,41.2,17,20,85,9,32,41,21,9,9,20,27,1
POR,POR @ DEN,12/12/19,L,240,99,41,86,47.7,9,30,30,8,11,72.7,7,28,35,22,4,7,9,16,-15
POR,POR vs. NYK,12/10/19,W,240,115,39,90,43.3,17,41,41.5,20,24,83.3,11,47,58,20,6,7,12,21,28
POR,POR vs. OKC,12/8/19,L,240,96,36,100,36,9,33,27.3,15,18,83.3,18,33,51,16,7,8,8,26,-12
POR,POR vs. LAL,12/6/19,L,240,113,39,86,45.3,10,34,29.4,25,29,86.2,4,30,34,20,9,4,15,25,-23
POR,POR vs. SAC,12/4/19,W,240,127,47,84,56,16,32,50,17,21,81,6,37,43,28,6,10,12,18,11
POR,POR @ LAC,12/3/19,L,240,97,39,91,42.9,7,27,25.9,12,15,80,12,37,49,20,5,6,13,23,-20
POR,POR vs. CHI,11/29/19,W,240,107,38,84,45.2,10,30,33.3,21,28,75,8,41,49,20,6,11,13,21,4
POR,POR vs. OKC,11/27/19,W,240,136,49,94,52.1,14,30,46.7,24,24,100,10,44,54,23,3,1,9,32,17
POR,POR @ CHI,11/25/19,W,240,117,46,89,51.7,8,27,29.6,17,22,77.3,13,42,55,23,8,5,15,20,23
POR,POR @ CLE,11/23/19,L,240,104,39,87,44.8,14,40,35,12,16,75,6,32,38,21,6,6,10,20,-6
POR,POR @ MIL,11/21/19,L,240,129,50,103,48.5,17,39,43.6,12,14,85.7,9,32,41,32,6,11,8,27,-8
POR,POR @ NOP,11/19/19,L,240,104,40,92,43.5,16,29,55.2,8,13,61.5,11,37,48,20,5,4,17,23,-11
POR,POR @ HOU,11/18/19,L,240,108,40,96,41.7,11,36,30.6,17,23,73.9,12,32,44,28,7,5,17,21,-24
POR,POR @ SAS,11/16/19,W,240,121,42,93,45.2,13,39,33.3,24,26,92.3,9,39,48,21,2,4,12,20,5
POR,POR vs. TOR,11/13/19,L,240,106,38,96,39.6,17,48,35.4,13,16,81.3,11,32,43,24,3,7,12,16,-8
POR,POR @ SAC,11/12/19,L,240,99,34,77,44.2,8,30,26.7,23,30,76.7,7,33,40,15,4,5,17,19,-8
POR,POR vs. ATL,11/10/19,W,265,124,45,104,43.3,12,36,33.3,22,28,78.6,16,45,61,19,10,9,17,22,11
POR,POR vs. BKN,11/8/19,L,240,115,40,97,41.2,11,30,36.7,24,25,96,13,35,48,11,3,9,11,24,-4
POR,POR @ LAC,11/7/19,L,240,101,39,104,37.5,11,39,28.2,12,16,75,17,34,51,18,7,4,14,27,-6
POR,POR @ GSW,11/4/19,L,240,118,47,105,44.8,13,40,32.5,11,14,78.6,16,28,44,16,5,6,6,23,-9
POR,POR vs. PHI,11/2/19,L,240,128,45,78,57.7,19,34,55.9,19,25,76,4,32,36,21,7,4,18,21,-1
POR,POR @ OKC,10/30/19,W,240,102,34,86,39.5,17,35,48.6,17,24,70.8,9,40,49,19,9,8,19,30,3
POR,POR @ SAS,10/28/19,L,240,110,39,100,39,10,33,30.3,22,27,81.5,9,40,49,19,4,8,10,27,-3
POR,POR @ DAL,10/27/19,W,240,121,45,87,51.7,9,22,40.9,22,26,84.6,7,41,48,13,6,4,16,30,2
POR,POR @ SAC,10/25/19,W,240,122,46,85,54.1,11,30,36.7,19,22,86.4,5,35,40,23,8,5,16,23,10
POR,POR vs. DEN,10/23/19,L,240,100,36,87,41.4,7,28,25,21,23,91.3,13,35,48,13,9,4,20,25,-8
SAC,SAC @ LAL,8/13/20,W,240,136,54,95,56.8,21,47,44.7,7,12,58.3,9,35,44,37,12,2,15,15,14
SAC,SAC vs. NOP,8/11/20,W,240,112,43,88,48.9,11,26,42.3,15,16,93.8,14,31,45,27,4,6,21,22,6
SAC,SAC vs. HOU,8/9/20,L,240,112,41,87,47.1,10,37,27,20,23,87,5,36,41,29,9,2,18,22,-17
SAC,SAC @ BKN,8/7/20,L,240,106,38,89,42.7,12,40,30,18,24,75,13,37,50,19,3,4,15,26,-13
SAC,SAC vs. NOP,8/6/20,W,240,140,50,93,53.8,16,33,48.5,24,33,72.7,13,26,39,26,11,3,8,20,15
SAC,SAC vs. DAL,8/4/20,L,265,110,43,104,41.3,16,43,37.2,8,12,66.7,8,39,47,26,8,3,11,37,-4
SAC,SAC @ ORL,8/2/20,L,240,116,45,91,49.5,8,28,28.6,18,22,81.8,9,30,39,30,10,0,15,28,-16
SAC,SAC @ SAS,7/31/20,L,240,120,46,95,48.4,12,38,31.6,16,20,80,8,34,42,22,11,2,18,25,-9
SAC,SAC vs. TOR,3/8/20,L,240,113,42,90,46.7,8,31,25.8,21,23,91.3,10,40,50,24,5,7,11,22,-5
SAC,SAC @ POR,3/7/20,W,240,123,41,85,48.2,21,39,53.8,20,23,87,11,36,47,30,9,3,15,23,12
SAC,SAC vs. PHI,3/5/20,L,240,108,42,79,53.2,11,29,37.9,13,18,72.2,4,33,37,23,7,4,18,21,-17
SAC,SAC vs. WAS,3/3/20,W,240,133,50,89,56.2,13,29,44.8,20,24,83.3,8,34,42,23,13,2,15,24,7
SAC,SAC vs. DET,3/1/20,W,240,106,37,91,40.7,9,35,25.7,23,26,88.5,17,34,51,18,8,7,11,20,6
SAC,SAC @ MEM,2/28/20,W,240,104,38,91,41.8,11,38,28.9,17,21,81,8,39,47,24,11,3,9,16,3
SAC,SAC @ OKC,2/27/20,L,240,108,41,91,45.1,12,35,34.3,14,14,100,12,33,45,30,6,2,15,33,-4
SAC,SAC @ GSW,2/25/20,W,240,112,40,76,52.6,13,30,43.3,19,34,55.9,2,38,40,25,7,4,10,23,18
SAC,SAC @ LAC,2/22/20,W,240,112,40,89,44.9,12,31,38.7,20,26,76.9,11,37,48,25,11,4,13,24,9
SAC,SAC vs. MEM,2/20/20,W,240,129,42,83,50.6,19,39,48.7,26,36,72.2,3,24,27,22,9,2,10,21,4
SAC,SAC @ DAL,2/12/20,L,240,111,41,99,41.4,12,39,30.8,17,22,77.3,10,30,40,26,7,2,5,16,-19
SAC,SAC @ MIL,2/10/20,L,240,111,42,101,41.6,14,43,32.6,13,18,72.2,10,39,49,23,6,5,13,22,-12
SAC,SAC vs. SAS,2/8/20,W,240,122,45,86,52.3,19,35,54.3,13,20,65,8,31,39,25,6,2,11,16,20
SAC,SAC vs. MIA,2/7/20,W,240,105,40,82,48.8,19,44,43.2,6,12,50,6,30,36,29,8,3,14,24,8
SAC,SAC vs. MIN,2/3/20,W,240,113,38,75,50.7,14,27,51.9,23,31,74.2,7,27,34,26,7,7,17,20,4
SAC,SAC vs. LAL,2/1/20,L,240,113,39,91,42.9,14,44,31.8,21,26,80.8,13,31,44,21,5,4,16,24,-16
SAC,SAC @ LAC,1/30/20,W,240,124,44,88,50,21,41,51.2,15,18,83.3,11,36,47,27,11,8,12,21,21
SAC,SAC vs. OKC,1/29/20,L,240,100,42,91,46.2,9,39,23.1,7,11,63.6,11,28,39,22,6,2,14,22,-20
SAC,SAC @ MIN,1/27/20,W,265,133,44,88,50,18,40,45,27,34,79.4,9,35,44,27,6,8,16,27,4
SAC,SAC @ CHI,1/24/20,W,240,98,35,81,43.2,10,32,31.3,18,21,85.7,7,35,42,24,8,8,14,20,17
SAC,SAC @ DET,1/22/20,L,240,106,42,98,42.9,10,35,28.6,12,23,52.2,12,33,45,23,10,1,11,28,-21
SAC,SAC @ MIA,1/20/20,L,265,113,44,106,41.5,13,51,25.5,12,15,80,16,33,49,27,11,3,15,21,-5
SAC,SAC @ UTA,1/18/20,L,240,101,42,86,48.8,10,26,38.5,7,12,58.3,7,30,37,20,3,3,10,23,-22
SAC,SAC vs. DAL,1/15/20,L,240,123,50,96,52.1,12,33,36.4,11,20,55,11,31,42,28,5,0,8,22,-4
SAC,SAC vs. ORL,1/13/20,L,240,112,45,87,51.7,12,31,38.7,10,11,90.9,4,40,44,25,6,4,12,21,-2
SAC,SAC vs. MIL,1/10/20,L,240,106,44,96,45.8,10,35,28.6,8,10,80,6,39,45,26,8,3,16,24,-21
SAC,SAC @ PHX,1/7/20,W,240,114,37,84,44,15,36,41.7,25,28,89.3,8,33,41,18,8,1,16,22,11
SAC,SAC vs. GSW,1/6/20,W,240,111,39,81,48.1,15,30,50,18,23,78.3,6,37,43,27,10,3,23,23,13
SAC,SAC vs. NOP,1/4/20,L,240,115,38,85,44.7,12,21,57.1,27,36,75,14,37,51,20,9,3,21,24,-2
SAC,SAC vs. MEM,1/2/20,W,240,128,44,90,48.9,14,34,41.2,26,31,83.9,7,34,41,26,9,8,13,24,5
SAC,SAC vs. LAC,12/31/19,L,240,87,33,80,41.3,8,28,28.6,13,19,68.4,11,30,41,20,8,5,16,23,-18
SAC,SAC @ DEN,12/29/19,L,240,115,45,85,52.9,13,34,38.2,12,17,70.6,9,26,35,32,5,4,14,26,-5
SAC,SAC vs. PHX,12/28/19,L,240,110,41,84,48.8,12,31,38.7,16,24,66.7,7,29,36,19,3,4,12,16,-2
SAC,SAC vs. MIN,12/26/19,L,290,104,37,107,34.6,9,39,23.1,21,25,84,16,51,67,20,8,8,12,23,-1
SAC,SAC vs. HOU,12/23/19,L,240,104,41,87,47.1,7,30,23.3,15,23,65.2,11,38,49,20,4,4,19,24,-9
SAC,SAC @ MEM,12/21/19,L,240,115,43,100,43,11,36,30.6,18,24,75,18,33,51,22,10,3,13,23,-4
SAC,SAC @ IND,12/20/19,L,240,105,41,91,45.1,10,32,31.3,13,15,86.7,13,28,41,25,4,6,12,15,-14
SAC,SAC @ CHA,12/17/19,L,240,102,38,91,41.8,14,39,35.9,12,13,92.3,10,23,33,23,10,5,10,22,-8
SAC,SAC @ GSW,12/15/19,W,240,100,38,63,60.3,10,22,45.5,14,16,87.5,4,34,38,27,9,3,29,20,21
SAC,SAC vs. NYK,12/13/19,L,240,101,39,83,47,17,39,43.6,6,8,75,8,33,41,19,0,3,14,18,-2
SAC,SAC vs. OKC,12/11/19,W,240,94,39,88,44.3,10,31,32.3,6,10,60,6,35,41,12,8,3,16,21,1
SAC,SAC @ HOU,12/9/19,W,240,119,40,88,45.5,20,45,44.4,19,22,86.4,9,28,37,24,14,5,10,17,1
SAC,SAC @ DAL,12/8/19,W,240,110,44,85,51.8,13,34,38.2,9,11,81.8,7,28,35,24,7,1,11,16,4
SAC,SAC @ SAS,12/6/19,L,265,104,40,102,39.2,9,34,26.5,15,18,83.3,16,36,52,19,10,3,15,20,-1
SAC,SAC @ POR,12/4/19,L,240,116,44,95,46.3,11,34,32.4,17,23,73.9,13,31,44,26,7,7,10,17,-11
SAC,SAC vs. CHI,12/2/19,L,240,106,40,83,48.2,9,33,27.3,17,20,85,10,31,41,22,7,5,18,26,-7
SAC,SAC vs. DEN,11/30/19,W,265,100,37,96,38.5,8,33,24.2,18,21,85.7,13,37,50,22,12,4,16,23,3
SAC,SAC @ PHI,11/27/19,L,240,91,39,95,41.1,9,34,26.5,4,9,44.4,8,34,42,22,9,3,11,19,-6
SAC,SAC @ BOS,11/25/19,L,240,102,37,79,46.8,18,47,38.3,10,15,66.7,8,28,36,28,3,8,17,18,-1
SAC,SAC @ WAS,11/24/19,W,240,113,39,81,48.1,11,31,35.5,24,28,85.7,6,33,39,22,9,5,14,17,7
SAC,SAC @ BKN,11/22/19,L,240,97,39,86,45.3,4,26,15.4,15,19,78.9,7,26,33,26,8,2,16,25,-19
SAC,SAC vs. PHX,11/19/19,W,240,120,42,79,53.2,13,31,41.9,23,25,92,8,35,43,28,7,7,19,26,4
SAC,SAC vs. BOS,11/17/19,W,240,100,38,89,42.7,14,35,40,10,12,83.3,10,35,45,22,8,7,12,24,1
SAC,SAC @ LAL,11/15/19,L,240,97,36,82,43.9,16,39,41,9,9,100,10,33,43,24,7,0,18,22,-2
