TEAM,MATCH UP,GAME DATE,W/L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TOV%,EFG%,TS%,PACE,PIE
GSW,GSW @ BKN,11/19/17,W,48,107.3,101.8,5.4,63,1.93,19.9,18.4,75.4,51.7,13.6,56.7,58.9,109.5,60.1
GSW,GSW @ PHI,11/18/17,W,48,121.6,114.9,6.7,50,1.92,18.1,30.2,75,54.7,12.7,58.8,62.1,101.5,55
GSW,GSW @ BOS,11/16/17,L,48,86.3,90.2,-3.9,66.7,1.47,16.8,12.7,75,44.1,14.7,46.3,48.7,102,48.2
GSW,GSW vs. ORL,11/13/17,W,48,108.9,99,9.9,79.5,2.19,23.5,28.3,82.7,57.1,15.8,54.5,57.9,101,56
GSW,GSW vs. PHI,11/11/17,W,48,122.7,103.6,19.1,64.6,1.41,20.9,20,75,52.9,20,67.1,72.2,110,61.1
GSW,GSW vs. MIN,11/8/17,W,48,115.7,93.5,22.2,77.1,1.95,24.7,12.5,76.8,50,17.6,65.3,67.3,108,61.9
GSW,GSW vs. MIA,11/6/17,W,48,95.1,76.9,18.2,62.5,1.33,14.6,27.3,75,51.4,14.7,43.1,49.7,103,62.4
GSW,GSW @ DEN,11/4/17,W,48,119.8,101.9,17.9,76,2.53,25.2,17,73.5,45.8,14.2,64.8,64.5,106,56.7
GSW,GSW @ SAS,11/2/17,W,48,114.3,93.9,20.4,69.8,2.14,22.6,19,66.7,46.5,14.3,60.2,62.2,98,62.4
GSW,GSW @ LAC,10/30/17,W,48,135.6,108.7,26.9,71.2,3.08,23.7,36.6,70.8,55.1,11.5,66.3,69,104,64.1
GSW,GSW vs. DET,10/29/17,L,48,113.8,119.8,-6,65.9,1.12,21.5,35.3,60,50,27.7,63.6,65,95,48.8
GSW,GSW vs. WAS,10/27/17,W,48,112.1,109.3,2.8,71.7,1.83,21,36.7,67.9,53.3,16.8,53.7,57.8,107,56.2
GSW,GSW vs. TOR,10/25/17,W,48,114.7,110.9,3.8,74.4,1.88,22.9,17.6,61.5,44.2,16.7,63.6,67.5,101.5,55.4
GSW,GSW @ DAL,10/23/17,W,48,129.1,100,29.1,68.8,2.06,22.4,27.5,67.7,52.4,15.5,64.5,68.2,103,67.3
GSW,GSW @ MEM,10/21/17,L,48,100,111,-11,60.6,1.18,14.8,30.2,82.2,54.1,16.8,46.4,52.7,100.5,45.3
GSW,GSW @ NOP,10/20/17,W,48,114.3,108.1,6.2,61.7,1.61,19.2,21.7,69,48.1,16.1,61.5,64.1,111.5,55.2
GSW,GSW vs. HOU,10/17/17,L,48,119.8,120.8,-1,79.1,2,24.1,15.4,66.7,45.2,16.8,63.8,67.8,101,51.5
HOU,HOU @ SAC,4/11/18,L,48,90.2,104.3,-14.1,35.5,0.79,9.6,20.8,77.3,46.4,15.2,45.7,47.5,92,30.3
HOU,HOU @ LAL,4/10/18,W,48,101,95.2,5.8,51.4,1,14.2,21.6,79.2,51,18.3,51.1,55.2,104,50.3
HOU,HOU vs. OKC,4/7/18,L,48,106.3,112.5,-6.3,63.9,1.28,17.8,26.2,64.3,48,18.8,56.6,59.2,96,49.9
HOU,HOU vs. POR,4/5/18,W,48,101.1,97.9,3.1,47.1,0.94,13.6,16.3,68.8,44,17.9,55.5,57.4,95.5,51.8
HOU,HOU vs. WAS,4/3/18,W,48,122.4,107.2,15.2,60.5,2.17,19.3,26.7,92.3,57.1,12.2,60.7,62.6,97.5,58
HOU,HOU @ SAS,4/1/18,L,48,92.2,113.6,-21.4,46.2,1.2,10.5,24.1,78.3,49,11.1,38.3,46.2,89,34.7
HOU,HOU vs. PHX,3/30/18,W,48,108.3,106.2,2.1,62.9,2.2,17.3,18,71.1,43.2,10.4,51.9,55.5,96.5,51.1
HOU,HOU vs. CHI,3/27/18,W,48,116.8,86,30.8,68.3,2.8,19.7,24.1,70.7,48.2,9.9,53.8,57.7,100.5,68.9
HOU,HOU vs. ATL,3/25/18,W,48,119.2,99,20.2,63.6,2.33,20.7,17,83.7,51,12.1,60,62.2,99.5,59
HOU,HOU vs. NOP,3/24/18,W,48,108.6,86.7,21.9,48.9,1,15.7,28,74.6,53.2,21,58.1,59.1,105,59.7
HOU,HOU vs. DET,3/22/18,W,53,95.2,91.4,3.8,54.3,1.46,13.4,27.5,72.4,48,12.4,41.4,44.9,95.09,43.7
HOU,HOU @ POR,3/20/18,W,48,127.8,124.7,3.1,47.4,2,15.3,26.1,73.9,50,10,60.1,62.7,89.5,46.2
HOU,HOU @ MIN,3/18/18,W,48,134.4,122.4,11.9,65.1,2.55,21.2,21.1,60.5,42,11.5,65.4,68.7,97,54.1
HOU,HOU @ NOP,3/17/18,W,48,116.3,109.8,6.5,48.7,2.38,14.8,32.7,79.1,53.1,8.7,50,53,92,50.5
HOU,HOU vs. LAC,3/15/18,W,48,109.8,103.2,6.6,57.1,1.82,15,36.8,63.6,50,12,45.6,50.4,92.5,56
HOU,HOU vs. SAS,3/12/18,W,48,112.4,96.9,15.5,61.5,1.41,18.2,28.9,82.7,57.7,17.5,56.9,60.5,96.5,59.9
HOU,HOU @ DAL,3/11/18,W,48,111.7,86.3,25.4,53.8,1.91,17.1,17.4,65.6,44.9,11.7,56.5,58.2,94.5,59.6
HOU,HOU @ TOR,3/9/18,L,48,109.4,111.3,-2,37.5,1.07,12.5,24.4,66.7,45.6,14.6,54.9,57.6,96.5,49.4
HOU,HOU @ MIL,3/7/18,W,48,113.4,103.1,10.3,56.4,1.38,16.7,29.2,79.2,54.2,16.5,56.1,58.6,96.5,54.6
HOU,HOU @ OKC,3/6/18,W,48,118.4,109.8,8.6,65.8,1.19,18.2,25.7,64.6,48.2,20.4,64.6,70.1,102.5,60.8
HOU,HOU vs. BOS,3/3/18,W,48,125.5,122.4,3.1,61.5,2.18,17.6,30.6,65.3,48,11.2,55.7,61.4,98,52.8
HOU,HOU @ LAC,2/28/18,W,48,109.4,96.8,12.5,58.3,2.1,16.2,26,75,48.9,10.4,50,54.9,95.5,57.7
HOU,HOU @ UTA,2/26/18,W,48,102.1,90.4,11.7,44.1,0.94,12.3,27.7,73.8,49.4,17,48.7,53.3,94,54.4
HOU,HOU @ DEN,2/25/18,W,48,121.4,115.2,6.3,46.2,0.95,14,31.7,64,49.5,19.4,60.4,65.3,98.5,49.5
HOU,HOU vs. MIN,2/23/18,W,48,127.7,108.5,19.1,60,2,17.8,37.8,64.3,52.5,12.8,56.6,62.4,94,61.9
HOU,HOU vs. SAC,2/14/18,W,48,99,91,8,57.6,1.36,14.8,16,82.4,49.5,13.9,48.2,53.9,100.5,53.9
HOU,HOU @ MIN,2/13/18,W,48,138.5,118.7,19.8,61,4.17,19.8,22.2,71.1,46.7,6.6,62.7,65.8,91,52.9
HOU,HOU vs. DAL,2/11/18,W,48,106.1,99,7.1,44.1,1.67,12.5,14.3,70.7,44.9,9.2,51.9,56.2,98,54
HOU,HOU vs. DEN,2/9/18,W,48,130,104,26,60.5,2.17,18.4,31.3,81.3,56.3,12,61,64.4,100,57.9
HOU,HOU @ MIA,2/7/18,W,48,121.1,113.5,7.6,42.1,1.6,14,21.6,65.3,46.5,11.1,59.5,63.8,89.5,55.7
HOU,HOU @ BKN,2/6/18,W,48,132.3,121.5,10.8,35.6,1.45,13.4,26.3,73.3,51.8,11.8,65.4,68.2,93,53.7
HOU,HOU @ CLE,2/3/18,W,48,120,86.3,33.7,63.6,3.11,20.6,15.7,87.3,52.8,9,57.5,60,101,62.5
HOU,HOU @ SAS,2/1/18,W,48,110.9,100,10.9,54.1,2.22,16.5,19.1,67.3,43.8,9.8,53,56.4,91.5,53
HOU,HOU vs. ORL,1/30/18,W,48,122.6,117.6,5,43.6,1.42,14,30,80.5,55.6,12.9,59.1,63.8,92,52.8
HOU,HOU vs. PHX,1/28/18,W,48,110.8,101,9.8,53.1,1.31,13.4,20,80.4,52.1,12.7,52.1,60.4,101.5,56.9
HOU,HOU @ NOP,1/26/18,L,48,110.8,112.7,-2,61.1,1.69,17.1,10.9,81,44.3,12.7,53.8,60.5,102,45.4
HOU,HOU @ DAL,1/24/18,W,48,108.3,102.1,6.2,55.6,2,15.9,19.6,77.6,48,10.4,56.7,56.4,95.5,50.7
HOU,HOU vs. MIA,1/22/18,W,48,106.5,96.8,9.7,55.6,1.43,16.3,22.9,73.3,47.3,15.1,53.7,55.7,93,54.2
HOU,HOU vs. GSW,1/20/18,W,48,116,108,8,46.3,1.19,13.9,36,81.8,57.4,16,55.2,58.1,100,51.9
HOU,HOU vs. MIN,1/18/18,W,48,124.7,105.4,19.4,57.1,2.4,18.6,25.5,78.7,52.1,10.8,57.4,60.7,93,56.3
HOU,HOU @ LAC,1/15/18,L,48,102,114.1,-12.1,55.3,1.5,15.1,31.6,80.6,50.5,14,47.3,50.5,99.5,37.6
HOU,HOU @ PHX,1/12/18,W,48,110.9,96,14.9,46.2,1.64,13.3,29.8,90.9,56.4,10.9,49.5,54,100,56.5
HOU,HOU vs. POR,1/10/18,W,48,119.8,112,7.8,55.6,1.92,17,36.7,72.9,52.8,12.9,51,54.5,100.5,51.7
HOU,HOU @ CHI,1/8/18,W,48,116,108.1,7.9,71.8,1.65,19.7,30,83.3,56.1,17,57,60.1,99.5,53.9
HOU,HOU @ DET,1/6/18,L,48,107.4,114.9,-7.4,76.3,1.93,20.9,32.7,76.9,51.6,16,50.6,53.2,94,46.1
HOU,HOU vs. GSW,1/4/18,L,48,110.7,121.6,-10.9,47.6,2,15.5,15.7,81,45.2,9.7,56.7,57.8,102.5,41.2
HOU,HOU @ ORL,1/3/18,W,48,110.5,93.3,17.1,59.5,1.56,17.7,21.6,79.3,52.3,15.2,55.6,59,105,58.9
HOU,HOU vs. LAL,12/31/17,W,58,125.4,120.3,5.1,59.2,2.42,17.8,28.3,62.7,45.4,10.2,54.7,60.1,97.66,49.7
HOU,HOU @ WAS,12/29/17,L,48,104,123.5,-19.4,39.5,1.07,11.8,25,66.7,43.6,14.1,50.6,53.6,98.5,39.7
HOU,HOU @ BOS,12/28/17,L,48,98,99,-1,53.3,0.94,12.6,22.6,75.5,48,17,46.3,52.3,100,46.2
HOU,HOU @ OKC,12/25/17,L,48,112.6,117.9,-5.3,65.7,1.64,17.6,28.6,75,49.4,14.7,50.6,56.5,95,45.5
HOU,HOU vs. LAC,12/22/17,L,48,116.8,128,-11.2,44.4,0.89,12.4,29.5,70,51.1,17.8,57.1,63.2,100.5,44.5
HOU,HOU vs. LAL,12/20/17,L,48,111.5,119.6,-8.1,51.4,1.27,13.6,29.8,76.5,51.9,14.4,50.6,55.7,103,43.3
HOU,HOU vs. UTA,12/18/17,W,48,125,105.3,19.7,62.5,1.79,18.8,30,84,60,14.6,63,67.5,95,62.2
HOU,HOU vs. MIL,12/16/17,W,48,111.7,107.8,3.9,45.7,1.07,12.7,17.4,78.7,48.4,14.6,53.3,60.9,103,52.2
HOU,HOU vs. SAS,12/15/17,W,48,122.8,107.9,14.9,46.5,1.43,14.5,34.7,69.8,52.9,13.9,57.1,60.8,101,56.8
HOU,HOU vs. CHA,12/13/17,W,48,110.2,95,15.2,61.5,2.4,18.6,13.5,72.2,43.4,10.2,54,56,99.5,55.2
HOU,HOU vs. NOP,12/11/17,W,48,123.8,118.3,5.5,62.5,3.33,21.3,13.6,82.1,45.8,8.6,64.2,65.7,104.5,53.2
HOU,HOU @ POR,12/9/17,W,48,127.8,119.4,8.4,35,1.17,11.6,27.5,68.2,48.8,12.4,60,66.3,97.5,57.6
HOU,HOU @ UTA,12/7/17,W,48,114.3,105.2,9.1,57.9,1.29,16.5,30.4,87,58.7,17.3,58,61.2,97,55.4
HOU,HOU @ LAL,12/3/17,W,48,114.6,92.2,22.3,37.8,1.13,13.2,21.3,67.3,46.1,14.6,57.8,60.5,103,62.8
HOU,HOU vs. IND,11/29/17,W,48,115.7,97,18.7,61.9,1.73,18.6,28.9,87,58.2,14.7,59.3,61.9,101,59.6
HOU,HOU vs. BKN,11/27/17,W,48,115.8,102,13.9,73.8,2.07,22.1,16.7,85.7,51.5,14.9,60.5,61.7,101,55
HOU,HOU vs. NYK,11/25/17,W,48,115.8,102,13.8,73.2,3.75,20.8,25.5,73.9,47.5,7.9,53.2,56.4,100.5,57.5
HOU,HOU vs. DEN,11/22/17,W,48,123.8,93.1,30.6,66.7,1.67,21.6,22.5,68.4,49.5,17.8,65.9,67.8,101.5,65.5
HOU,HOU @ MEM,11/18/17,W,48,115.4,90.2,25.2,60,1.31,16.9,26.1,68.4,49.5,17.6,56.4,60.2,91.5,60.5
HOU,HOU @ PHX,11/16/17,W,48,129.1,106.4,22.7,62.8,1.93,18,26.5,64.5,47.7,12.7,59.4,66.5,109.5,61.1
HOU,HOU vs. TOR,11/14/17,L,48,109.7,127.7,-18,63.6,1.11,14.9,36.7,85.7,59.3,18.4,49.4,58.2,102,42
HOU,HOU @ IND,11/12/17,W,48,120.4,96.9,23.5,55.8,1.85,17.8,30.6,78.7,54.2,13.3,57.2,60.3,98,59.6
HOU,HOU vs. MEM,11/11/17,W,48,109.9,94.1,15.8,48.6,1.2,13.8,22.9,81.8,51.1,14.9,54.2,58.2,101.5,54
HOU,HOU vs. CLE,11/9/17,W,48,120.6,115.3,5.3,58.3,0.95,15.4,44.2,75.7,58.8,22.7,57.1,63,97.5,52.1
HOU,HOU vs. UTA,11/5/17,W,48,134.3,108.9,25.4,54.2,1.3,19.1,22.9,78,55.3,19.6,73.5,75.9,101.5,61.2
HOU,HOU @ ATL,11/3/17,W,48,117.8,103,14.9,66.7,2.15,20,22,81.8,50,12.9,56.2,60,101,57.2
HOU,HOU @ NYK,11/1/17,W,48,116.7,96,20.6,50,1.5,15.9,22.9,75,50,13.7,58.5,61.2,101.5,57.4
HOU,HOU vs. PHI,10/30/17,L,48,103.9,112.7,-8.9,51.5,1.13,12.8,25,71.8,44.2,14.6,47.6,53.7,102.5,40.2
HOU,HOU @ MEM,10/28/17,L,48,93.7,108.4,-14.7,62.1,0.95,14.8,22,84.4,51.6,20,46.8,51.6,95,35.6
HOU,HOU @ CHA,10/27/17,W,48,113.5,96.9,16.7,55.3,1.31,16.5,25,73.8,52.3,16.7,57.6,60.1,96,58.9
HOU,HOU @ PHI,10/25/17,W,48,107.1,105.1,2.1,61.1,1.16,17.2,19.5,60.7,43.3,19.4,56,61.4,98.5,53.1
HOU,HOU vs. MEM,10/23/17,L,48,96.8,105.4,-8.6,78.1,1.47,19.2,24,82.5,50,18.3,47.4,51.7,93,40.9
HOU,HOU vs. DAL,10/21/17,W,48,108.1,91.9,16.2,43.6,1.13,13.8,17.8,84.2,54.9,15.2,54.3,58.4,99,62.2
HOU,HOU @ SAC,10/18/17,W,48,106.1,100,6.1,57.6,1.19,14.3,31.4,70.8,50.5,16.2,47,54.8,99.5,53.3
HOU,HOU @ GSW,10/17/17,W,48,120.8,119.8,1,59.6,2.15,19,33.3,84.6,54.8,12.9,56.2,57.9,101,48.5
IND,IND vs. CHA,4/10/18,L,48,94.9,124,-29.1,55,2.75,16.1,27.4,74.1,49.1,8.2,44.4,45.4,97,37.9
IND,IND @ CHA,4/8/18,W,48,111.8,107.3,4.5,54,1.8,18.6,17.8,85.7,50.6,13.6,58.6,60.9,109.5,52.3
IND,IND @ TOR,4/6/18,L,48,76.8,94.8,-18,61.5,1.23,12.7,23.8,61.5,40.9,13.7,33.9,38.1,96,30.5
IND,IND vs. GSW,4/5/18,W,48,128.6,109.3,19.3,64,2.46,21.9,36.4,72.3,54.9,13.3,61.8,63.3,97.5,56.2
IND,IND @ DEN,4/3/18,L,48,106.1,108.1,-2,56.1,1.77,18,15.9,65.3,41.9,13.3,54.2,57.1,98.5,45.5
IND,IND @ LAC,4/1/18,W,48,123.3,115.6,7.8,54.8,2.09,17.4,42.2,68.3,54.7,12.2,55.2,58.3,90,53.2
IND,IND @ SAC,3/29/18,W,48,121.8,115.7,6.1,57.5,2.3,19.2,24.4,69.2,46.3,11.5,55,59.7,88,55.3
IND,IND @ GSW,3/27/18,W,48,102.2,90,12.2,56.4,1.83,18,22.2,64.2,44.9,13.3,51.9,53.3,90,57.2
IND,IND vs. MIA,3/25/18,W,53,107.6,101.9,5.7,59.1,1.53,17.9,31.3,85.4,58.3,16.2,53.3,56.9,95.09,53.6
IND,IND vs. LAC,3/23/18,W,48,118.5,114.3,4.2,58.1,2.78,18.7,38,82.9,56.5,9.8,52.2,55,91.5,52.1
IND,IND @ NOP,3/21/18,L,48,91.1,96,-4.9,44.1,1,11.3,28.8,76.1,49.5,14.9,40.3,45.6,100.5,46.4
IND,IND vs. LAL,3/19/18,W,48,115.8,106.4,9.4,55.8,3.43,18.5,24.4,69.2,48.5,7.4,52.9,57.7,94.5,59.8
IND,IND @ WAS,3/17/18,L,48,107.4,113.5,-6.2,61.5,1.6,18.3,24.5,83.3,49.4,15.8,52.3,55.1,95.5,42.4
IND,IND vs. TOR,3/15/18,L,48,104.2,112.8,-8.6,42.5,2.13,13.4,26.8,55.6,39.6,8.4,46.8,49.3,94.5,41.3
IND,IND @ PHI,3/13/18,W,48,102,99,3,52.6,2,14.7,28.8,78.6,49.5,10.1,42.6,47.6,99,48.4
IND,IND @ BOS,3/11/18,W,48,105.3,102.1,3.2,66.7,1.44,20,23.3,70.8,48.4,19.1,55.6,58,94.5,50
IND,IND vs. ATL,3/9/18,W,48,113.1,89.7,23.4,46.7,1.31,15.7,32.6,81.6,57.9,16.2,57.1,58.7,98,60.4
IND,IND vs. UTA,3/7/18,L,48,93.3,115.6,-22.2,35.3,1,10.1,33.9,75.6,51.5,13.3,40.3,44,90,34.5
IND,IND vs. MIL,3/5/18,W,48,98.9,95.7,3.2,54.5,1.2,14.6,26.7,74.4,50,16.1,49.4,53.3,93,52.3
IND,IND @ WAS,3/4/18,W,48,105.4,101.1,4.3,32.4,0.69,9.6,25,67.3,47.3,17.2,49.4,56,93.5,50.8
IND,IND @ MIL,3/2/18,W,48,106.2,99,7.2,51.4,1.19,14.4,32.7,70.4,52.4,16.5,48.2,53.5,97,56.3
IND,IND @ ATL,2/28/18,L,48,96.2,100,-3.8,55.3,0.88,14.6,31.5,71.2,50.9,22.6,48.3,51.6,106.5,45.5
IND,IND @ DAL,2/26/18,L,48,104,111.2,-7.2,53.7,1.83,16.4,25,83.7,53.5,12.1,50,53,98.5,49.1
IND,IND vs. ATL,2/23/18,W,48,109.4,88.6,20.9,62.5,1.76,19.2,36.4,84,59,16,52,54.3,105.5,66.1
IND,IND @ BKN,2/14/18,W,48,110.2,105.1,5.1,51.3,2.5,14.9,29.6,73.6,51.4,8.2,46.7,52.8,98,55.5
IND,IND vs. NYK,2/11/18,W,48,118.6,111.9,6.7,57.4,2.08,18.6,33.3,71.7,52.9,12.7,56.4,58.4,101.5,53.8
IND,IND @ BOS,2/9/18,W,48,106.6,101.1,5.5,48.6,1.2,14.1,41.3,69.5,57.1,16.5,47.6,52.3,90.5,59.4
IND,IND vs. WAS,2/5/18,L,48,106.3,115.6,-9.4,51.4,1.19,15.2,22.4,76.9,46.6,16.7,53.8,56,96,39.7
IND,IND vs. PHI,2/3/18,W,48,102,95.8,6.2,71.4,1.79,18.8,22.2,66.1,47.1,14.3,50,55.6,97,62
IND,IND @ CHA,2/2/18,L,48,126,131.7,-5.7,47.7,1.91,15.9,25,64.1,43.4,11,57.5,63.4,100.5,46.1
IND,IND vs. MEM,1/31/18,W,48,116.7,111,5.7,54.1,1.43,16.9,24.3,57.8,42.7,15.6,60,62.8,90.5,55.7
IND,IND vs. CHA,1/29/18,W,48,109.4,100,9.4,62.2,2.15,21.4,17.9,72.5,48.9,13.5,57.8,59.8,96,59.4
IND,IND vs. ORL,1/27/18,W,48,120,120.4,-0.4,53.2,2.5,18.9,31,68.2,50,10.5,56.9,59.8,94,52.3
IND,IND @ CLE,1/26/18,L,48,106.9,112.7,-5.8,62.8,1.69,19.6,22.4,76.9,46.6,15.8,54.4,56.3,101.5,44.4
IND,IND vs. PHX,1/24/18,W,48,116,102,14,71.1,2.67,23.7,12.8,73.1,47.3,12,61.9,63.7,99.5,64.3
IND,IND @ SAS,1/21/18,W,48,97.9,90.5,7.4,37.8,1.4,11.7,20.8,71.4,46.4,10.4,46.4,51.4,95.5,52.7
IND,IND @ LAL,1/19/18,L,48,91.5,104.2,-12.7,40.5,1.67,11.9,27.9,81,49.5,9.6,39.2,41.9,94.5,37.7
IND,IND @ POR,1/18/18,L,48,92.5,106.4,-13.9,47.2,2.13,14,19.3,68.4,43.9,8.6,43.4,44.5,93.5,40
IND,IND @ UTA,1/15/18,W,48,121.1,104.4,16.7,63.4,1.86,21,21.6,76.6,52.4,15.6,62.3,65.2,90,58.6
IND,IND @ PHX,1/14/18,W,48,127.7,103.2,24.5,41.7,3.33,16.4,19.5,67.9,46.8,6.4,60.8,63.7,94,62
IND,IND vs. CLE,1/12/18,W,48,101,99,2.1,41,1.14,13.2,20.8,76.5,49.5,14.6,51.8,53.7,96,47.1
IND,IND vs. MIA,1/10/18,L,48,105,114,-9,30.2,0.93,10.2,30,83.3,54.3,13.9,50,53.1,100.5,43.8
IND,IND vs. MIL,1/8/18,W,48,110.1,96,14.1,68.2,1.88,21.9,21.1,81,52.5,16.2,60.1,62.1,99.5,60.2
IND,IND vs. CHI,1/6/18,W,48,133,90.5,42.5,50,1.85,18.2,35,75,57.6,13.8,64.5,66.5,94.5,71.6
IND,IND @ MIL,1/3/18,L,48,104.1,125.8,-21.6,58.5,1.6,17.9,30.2,68.8,46.7,15.5,50.6,54.7,97,38.7
IND,IND vs. MIN,12/31/17,L,48,100,120.2,-20.2,60.6,1.18,15.3,40,66,52,18.9,44.7,48.4,89.5,37.3
IND,IND @ CHI,12/29/17,L,48,108.1,120.2,-12.1,51.2,2.2,16.1,30.8,78.6,52.1,10.1,50,52.6,99,45.6
IND,IND vs. DAL,12/27/17,L,48,105.6,110.1,-4.5,71.1,1.8,21.3,26.2,83.3,54.8,16.9,54.4,56.4,89,47.7
IND,IND @ DET,12/26/17,L,48,95.4,123,-27.6,52.9,1.5,15.8,21.3,60.5,40,13.8,48.1,50.2,87,33.9
IND,IND vs. BKN,12/23/17,W,53,120.6,116.7,3.9,66,3.44,21.5,24.4,59.3,44.2,8.8,57.8,61.2,92.38,57
IND,IND @ ATL,12/20/17,W,48,115.4,104.4,11,47.5,1.9,16,23.8,67.4,46.6,11,53,58.1,91,51.7
IND,IND vs. BOS,12/18/17,L,48,112.1,115.5,-3.3,37.8,1.08,11.3,30.4,79.5,52.9,13.1,51.3,58,98,51.1
IND,IND @ BKN,12/17/17,W,48,118.5,105.4,13,48.8,1.4,17.4,26.5,78,57.1,16.3,61.8,64.6,92,58.4
IND,IND vs. DET,12/15/17,L,48,105.4,109.5,-4.1,60,1.5,15.7,36.4,66.7,51.8,15.1,45.4,50,94,48.8
IND,IND vs. OKC,12/13/17,L,48,101.1,106.4,-5.3,45,1.29,14.4,26,63.2,45.8,14.9,51.1,51.8,94,45
IND,IND vs. DEN,12/10/17,W,53,122.3,111.5,10.8,49,2.18,17.1,28.3,55.6,43,10.7,58.1,61.4,93.74,56.2
IND,IND vs. CLE,12/8/17,W,48,110.4,106.3,4.2,55.3,2.1,16.2,25.5,78,51.5,10.4,52.9,54.9,96,53.2
IND,IND vs. CHI,12/6/17,W,48,103.2,101.1,2.1,53.8,1.62,16.5,24.5,72.9,48.5,13.7,51.7,53.6,95,53
IND,IND vs. NYK,12/4/17,W,48,111.7,97,14.7,60.9,1.75,19.9,26.2,69.8,50.5,15.5,59.9,62.1,101.5,61.1
IND,IND @ TOR,12/1/17,L,48,108.5,114.3,-5.8,46.7,2.1,14.2,37.3,69.2,52.3,9.4,48,51.5,105.5,45.5
IND,IND @ HOU,11/29/17,L,48,97,115.7,-18.7,42.9,1.29,14.5,13,71.1,41.8,14,51.7,53.5,101,40.4
IND,IND vs. ORL,11/27/17,W,48,118.6,107.9,10.7,59.5,1.56,18.4,26.3,70.9,52.7,15.7,62.7,66.9,101.5,61.3
IND,IND vs. BOS,11/25/17,L,48,104.3,114.9,-10.6,52.6,1.05,15.7,32.5,82.9,56,20.2,53.2,57.9,94,45.3
IND,IND vs. TOR,11/24/17,W,48,107,103,4,50,1.19,14.5,25,75,48.9,16,52.4,56.4,100.5,49.4
IND,IND @ ORL,11/20/17,W,48,101,93.3,7.7,67.6,1.92,17.7,21.8,75.9,48.6,12.5,46.1,51.6,104,56.7
IND,IND @ MIA,11/19/17,W,48,129,101.1,28,64.7,2.36,24.4,26.5,69.4,51.8,15.1,66.5,67.8,93.5,64.2
IND,IND vs. DET,11/17/17,W,48,113.8,106.4,7.4,56.4,2.2,16.8,31.4,72.2,52.4,10.6,52.2,54.5,94,55.4
IND,IND @ MEM,11/15/17,W,48,117.2,115.3,1.9,67.4,2.42,21,22.7,73.3,48.3,12.1,57.6,61.8,98.5,51.1
IND,IND vs. HOU,11/12/17,L,48,96.9,120.4,-23.5,48.6,1.38,14.3,21.3,69.4,45.8,13.3,49.4,51.5,98,40.4
IND,IND @ CHI,11/10/17,W,48,107.1,89.7,17.5,62.8,1.5,20.1,25,78.9,55.4,18.4,58.3,58.8,97.5,58.7
IND,IND @ DET,11/8/17,L,48,97,112.9,-15.9,57.9,1.47,16.8,18.9,71.7,43.4,15,47.2,50.6,100.5,40.8
IND,IND vs. NOP,11/7/17,L,48,114.3,118.2,-3.9,43.2,1.73,14.4,31.4,68.1,49,11.2,52.2,55.5,98.5,45.7
IND,IND @ NYK,11/5/17,L,48,106.3,114.9,-8.6,64.9,2,19.2,14,73.9,44.9,12.6,54.4,58.4,94.5,47.3
IND,IND @ PHI,11/3/17,L,48,101.9,115.2,-13.4,55.6,2.08,17.1,27.3,70.8,47.6,11.1,50.5,52.2,106.5,42.8
IND,IND @ CLE,11/1/17,W,48,120.4,102.9,17.5,71.4,2.5,23.8,23.3,80,52.3,13.6,63.3,64.8,103.5,57.8
IND,IND vs. SAC,10/31/17,W,48,105.2,87.4,17.8,69.4,1.67,18.4,30.2,72.2,51.4,15.6,49.4,53.3,95.5,62.9
IND,IND vs. SAS,10/29/17,W,48,101,97.9,3.1,58.3,1.11,16.4,25.6,69,50.5,19.8,53.2,56.5,96,51.4
IND,IND @ OKC,10/25/17,L,48,95,112.9,-17.8,46.4,0.68,10,32.8,60,45.4,18.8,39.8,48.8,101,37.7
IND,IND @ MIN,10/24/17,W,48,130,107,23,55.4,1.72,22.3,31,77.1,59.7,18,72.6,73.2,100,61.2
IND,IND @ MIA,10/21/17,L,48,111.3,114.3,-2.9,41.9,1.8,13.6,31,76.1,51,10.3,48.4,51.3,97.5,44.9
IND,IND vs. POR,10/20/17,L,48,97,116.3,-19.4,42.9,1.25,12.2,18.4,70,44.4,12.1,47.4,51.9,98.5,40.5
IND,IND vs. BKN,10/18/17,W,48,119.7,113.9,5.7,54.7,2.07,17.6,37,68.6,52.4,12,56.4,60.3,116,56.3
LAC,LAC vs. LAL,4/11/18,L,48,97.1,112.7,-15.7,65.9,1.59,19.1,21.2,76.6,47.5,16.5,53,52.5,102.5,42.9
LAC,LAC vs. NOP,4/9/18,L,48,97.1,111.9,-14.8,64.4,1.81,19,33.9,81.8,56.4,15.5,46.9,47,102,42
LAC,LAC vs. DEN,4/7/18,L,48,119.8,141.1,-21.3,58.1,2.27,17.6,41.2,74.3,54.7,11.5,52.9,56.4,95.5,40.7
LAC,LAC @ UTA,4/5/18,L,48,100,125.8,-25.8,51.4,1.13,13.8,37,67.4,51.7,16.8,46.2,52,94,37.4
LAC,LAC vs. SAS,4/3/18,W,48,113,110,3,56.8,1.4,15,38,72.5,55.4,15,48.2,56,100,50
