TEAM,MATCH UP,GAME DATE,W/L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TOV%,EFG%,TS%,PACE,PIE
MIA,MIA vs. BOS,8/4/20,W,48,117.9,111.6,6.3,64.7,1.69,16.9,29.2,62,45.9,13.7,53.9,59.5,95,56.7
MIA,MIA vs. TOR,8/3/20,L,48,103,108.1,-5.1,78.4,1.93,20.6,23.5,84.6,50,15,50.6,54.8,99.5,50.5
MIA,MIA @ DEN,8/1/20,W,48,123.8,106.1,17.7,72.5,1.81,21.2,21.2,65.4,48.2,15.8,64.6,70.8,100,63.6
MIA,MIA vs. CHA,3/11/20,L,48,107.7,118.5,-10.8,82.1,2.29,24.1,21.7,60.9,41.3,15.4,55.4,56.6,91.5,46.7
MIA,MIA @ WAS,3/8/20,W,48,105.3,93.7,11.6,65.6,0.91,16.9,21.6,85.2,59.3,24.2,58.3,63.8,95,63
MIA,MIA @ NOP,3/6/20,L,48,101,107.8,-6.9,73,1.69,18.6,27.3,63.2,45.5,15.5,48.3,52.2,102.5,49.4
MIA,MIA vs. ORL,3/4/20,W,48,124.7,121.5,3.2,75.6,2.21,23.3,22,78,50,15.1,65.8,67.8,93,51.6
MIA,MIA vs. MIL,3/2/20,W,48,107.1,91.8,15.4,75.7,2.8,20.9,15.7,76.4,47.2,10.2,53.5,55.9,97.5,59.5
MIA,MIA vs. BKN,2/29/20,W,48,119.6,116.5,3.1,65.9,3.86,19.9,24,77.6,50.5,7.2,52.7,57.1,97,51.1
MIA,MIA vs. DAL,2/28/20,W,48,129.9,120.4,9.5,73.2,2.73,21.9,23.3,87,56.2,11.3,62.7,66.4,97.5,55.9
MIA,MIA vs. MIN,2/26/20,L,48,117.8,119.4,-1.7,73.2,1.36,20.1,29.3,75.5,54.4,20.6,59.6,65,107.5,52.8
MIA,MIA @ CLE,2/24/20,L,53,110.2,115.7,-5.6,75,2.2,21.6,22.2,67.8,46,13.9,54.2,56.8,97.81,50.3
MIA,MIA vs. CLE,2/22/20,W,48,125.3,104,21.3,75.6,2.13,24.6,13.5,61.4,39.5,16.2,69,70.6,100,59.4
MIA,MIA @ ATL,2/20/20,L,48,112.7,117.3,-4.5,70,1.87,17.8,34.4,83,55.6,13.6,46.4,54,110,47.6
MIA,MIA @ UTA,2/12/20,L,48,101,117.2,-16.2,50,1.73,15.1,15.1,73.9,42.4,11,50.6,53.1,99.5,40.7
MIA,MIA @ GSW,2/10/20,W,48,111.9,101,10.9,83.7,3,24.3,22.9,82.4,53.5,11.9,56.3,58.7,100.5,59.6
MIA,MIA @ POR,2/9/20,L,48,107.9,113.9,-5.9,79.5,2.38,20.8,28.3,82.6,51.9,12.9,50,52.3,101,48.3
MIA,MIA @ SAC,2/7/20,L,48,102.1,110.5,-8.4,61.8,1.05,16,32.6,81.8,56.7,21.1,51.9,55.1,95,46.6
MIA,MIA @ LAC,2/5/20,L,48,109.9,126.7,-16.8,72.5,3.22,20.4,20.7,75,45.3,8.9,51.6,54.3,101,43.8
MIA,MIA vs. PHI,2/3/20,W,48,148.9,115.2,33.7,56.3,9,21.3,20,62.5,43.2,3.3,65.9,69.8,92,62.6
MIA,MIA @ ORL,2/1/20,W,48,112.1,97.8,14.3,72.7,1.85,18.9,28.9,79.2,56.1,14.3,52.6,57.7,91,58.7
MIA,MIA vs. BOS,1/28/20,L,48,103.1,111.2,-8.2,45.5,1.36,11.4,32.2,74.5,50.9,11.2,42.1,49.2,98,43.1
MIA,MIA vs. ORL,1/27/20,W,48,124.2,100,24.2,73.8,2.58,24.2,15.8,74.1,51,13.2,62,65.7,91.5,60.2
MIA,MIA vs. LAC,1/24/20,L,48,115.8,122,-6.2,62.5,2.78,17.7,26.8,75.9,50.9,8.9,50,55.3,100.5,46.1
MIA,MIA vs. WAS,1/22/20,W,53,121.8,116.2,5.6,67.4,1.81,19.7,18.2,78,50,14.5,60.6,66.4,100.08,52.5
MIA,MIA vs. SAC,1/20/20,W,53,110.3,104.6,5.7,61.9,1.24,18.4,18.6,65.6,46.7,19.6,60.2,63.7,97.36,53.9
MIA,MIA @ SAS,1/19/20,L,48,109.7,113.8,-4.2,62.2,2.3,18,26.5,76,51.5,10.8,48.8,53.8,93.5,49
MIA,MIA @ OKC,1/17/20,W,48,119.8,114.9,4.9,63.4,2.36,19.3,29.5,87.5,59.8,11.5,57.1,60.8,95,52.5
MIA,MIA vs. SAS,1/15/20,W,48,110.4,106.4,4,63.4,2.6,19.4,24.5,84.6,55.4,10.4,56.3,56.6,95,53.7
MIA,MIA @ NYK,1/12/20,L,48,127.4,129.2,-1.8,57.1,1.6,18.6,25,72.3,50.6,15.8,62.8,67,95.5,47
MIA,MIA @ BKN,1/10/20,L,48,115.3,118.2,-2.9,59.1,3.25,20.2,13.6,71.2,44.8,8.2,55.9,60,98.5,48.6
MIA,MIA @ IND,1/8/20,W,48,124.5,112.5,12,65.1,2.55,21.1,17.1,81.3,51.7,11.2,63,66.3,97,56.9
MIA,MIA vs. POR,1/5/20,W,48,125.8,114.4,11.3,72.3,3.09,23.6,28.3,78.7,53.8,11.3,62.2,62.9,97,55.7
MIA,MIA @ ORL,1/3/20,L,48,87.6,108.2,-20.6,53.3,0.89,13,21.6,79.6,50,18.6,41.9,47.2,97,36.5
MIA,MIA vs. TOR,1/2/20,W,48,92.3,85.4,6.9,69.7,1.44,17.8,28.8,70.5,51.3,17.6,48.1,48.9,90,57.7
MIA,MIA @ WAS,12/30/19,L,48,107.1,125.5,-18.4,54.5,0.95,14.1,26.7,78.3,52.7,19.4,52.1,58.2,98,40.5
MIA,MIA vs. PHI,12/28/19,W,53,112.5,111.5,1,61.9,3.25,18.2,24.1,77.6,49.5,7.7,50,54.8,94.19,50.5
MIA,MIA vs. IND,12/27/19,W,48,116.5,115.5,1,72.5,2.23,20.4,32,91.5,60.8,13.4,53.9,58,97,51.1
MIA,MIA vs. UTA,12/23/19,W,48,105.9,104,1.9,43.2,1.14,11.9,33.3,80,56.9,13.9,46.1,52.5,100.5,52.7
MIA,MIA vs. NYK,12/20/19,W,48,127.7,114,13.7,79.1,1.89,23.3,27.5,70.5,53.5,17.8,67.5,70.1,100.5,60.8
MIA,MIA @ PHI,12/18/19,W,48,110.2,106.1,4.1,65,1.63,18.8,30.4,72.2,53,16.3,54.1,57.6,98,54
MIA,MIA @ MEM,12/16/19,L,48,112.1,120.4,-8.3,59.5,1.57,16.8,28.9,60.4,45.2,14.1,52.5,58.6,98.5,46.8
MIA,MIA @ DAL,12/14/19,W,53,109.9,107.3,2.6,69.2,2.7,18.2,18.2,83.1,51.8,9,51.6,57.6,100.08,55
MIA,MIA vs. LAL,12/13/19,L,48,110,114.1,-4.1,61.5,3,18,18.4,65.3,41.8,8,51.8,56.5,99.5,49
MIA,MIA vs. ATL,12/10/19,W,53,125,113.1,11.9,66,2.92,21.7,34,81.8,58.3,11.1,58.3,59.9,97.36,57.9
MIA,MIA vs. CHI,12/8/19,W,53,108.9,104,5,62.5,1.18,14.6,32,80.9,55.7,16.8,48.7,57.1,91.47,53.3
MIA,MIA vs. WAS,12/6/19,W,48,116.7,107.3,9.4,66.7,2,20,34,75.5,56,14.6,54.7,58,96,56.4
MIA,MIA @ BOS,12/4/19,L,48,97.9,117.9,-20,58.8,1.05,16,21.3,72.9,47.4,20,53.2,55,95,37.9
MIA,MIA @ TOR,12/3/19,W,53,110,100.9,9.1,64.4,2.07,19.1,25,78,52.2,12.7,53,55.9,99.17,54.3
MIA,MIA @ BKN,12/1/19,W,48,110.1,107.1,3,43.2,1.78,11.9,31.7,76.9,52.7,9.1,45.3,50.8,99,47.7
MIA,MIA vs. GSW,11/29/19,W,48,123.2,105,18.2,52.3,1.44,17.2,29.3,84,59.3,16.2,61.6,64.7,99.5,59
MIA,MIA @ HOU,11/27/19,L,48,105.9,112.5,-6.6,59.5,1.16,16.5,21.3,75,48.4,18.6,55,58.8,103,46.1
MIA,MIA vs. CHA,11/25/19,W,48,119.4,104.2,15.2,72.5,1.53,20.7,33.3,75.4,58.3,19.4,60.4,65.5,97,62.5
MIA,MIA @ PHI,11/23/19,L,48,90.5,117.7,-27.2,40,0.67,10.1,24,71.4,45.7,18.9,44,49.5,95.5,33.1
MIA,MIA @ CHI,11/22/19,W,48,117.2,109.1,8.1,84.6,1.74,22.6,33.3,72.5,54.8,19.2,58.2,63.5,99,57.8
MIA,MIA vs. CLE,11/20/19,W,48,121.6,98,23.5,61,1.04,17.4,40.5,74.5,59.1,23.5,64.7,67.7,102,61.5
MIA,MIA vs. NOP,11/16/19,W,48,114.7,98.9,15.8,56.8,1.19,18.8,35.1,78.3,59,22.1,59.9,62.8,95,62.5
MIA,MIA @ CLE,11/14/19,W,48,109.1,99,10.1,72.1,1.63,22.8,18.9,74.5,51.1,19.2,62,64.4,98.5,59.3
MIA,MIA vs. DET,11/12/19,W,48,118.2,111.3,6.8,82.9,1.7,23.1,35.9,76,58.4,20.2,62.3,65.8,98,57.5
MIA,MIA @ LAL,11/8/19,L,48,85.1,100,-14.9,64.3,1.38,14.6,20.8,66,42.7,13.8,38.8,44.2,94.5,40.7
MIA,MIA @ PHX,11/7/19,W,48,122.8,106.9,15.8,48.9,1.47,16.8,20.5,72.5,50,14.9,64,67,101,58.3
MIA,MIA @ DEN,11/5/19,L,48,90.8,111.2,-20.4,71.9,1.53,16.7,31.1,73.9,49.5,15.3,41.5,44.9,98,36.4
MIA,MIA vs. HOU,11/3/19,W,48,117.3,92.6,24.7,80.9,2.11,24.1,22.7,86.3,56.8,16.4,62.9,65.4,109,69.4
MIA,MIA @ ATL,10/31/19,W,48,109.3,100,9.3,72.5,2.07,21.2,25.5,61.4,45.2,14.4,56,57.4,97,58.2
MIA,MIA vs. ATL,10/29/19,W,48,106.7,93.3,13.4,57.6,0.68,13.4,40,76.5,59.4,26.7,54.1,60.3,104.5,56.4
MIA,MIA @ MIN,10/27/19,L,48,104.8,112.6,-7.8,59.5,1.09,17.7,28.9,67.3,50,22.1,58.2,59.5,103.5,47.5
MIA,MIA @ MIL,10/26/19,W,53,107.4,102.4,4.9,71.7,1.83,19.5,24.2,89.5,55.5,14.8,53.5,56.1,110.94,53.8
MIA,MIA vs. MEM,10/23/19,W,48,105.3,88.6,16.7,45,0.86,12.5,25.5,75,52.4,18.4,51.2,58.7,114,62.5
MIL,MIL @ MEM,8/13/20,L,48,96.4,108.2,-11.8,69.2,1.8,18,20.6,77.6,45.5,13.6,46.4,49,110,39.1
MIL,MIL @ WAS,8/11/20,W,48,116.7,105.6,11.1,56.8,1.67,17.4,25,76.3,53.3,13.9,60.9,63.4,107.5,58.7
MIL,MIL vs. TOR,8/10/20,L,48,99.1,108.6,-9.5,75.8,1.32,17,26.8,69.5,48.7,17.8,47.6,53.3,106,46.2
MIL,MIL @ DAL,8/8/20,L,53,114.8,117.2,-2.5,55.3,2,17.2,20,70.1,47.5,11.3,55.1,57.9,104.6,47.4
MIL,MIL vs. MIA,8/6/20,W,48,121.5,109.4,12.1,65.9,1.93,19.3,15.4,81.6,52.3,13.1,62.2,68.6,106.5,59.2
MIL,MIL vs. BKN,8/4/20,L,48,106.4,112.3,-5.8,66.7,1.47,18.7,25.5,83.9,57.5,17.4,57.4,59.1,107.5,52.3
MIL,MIL @ HOU,8/2/20,L,48,109.4,113.2,-3.8,46.7,0.91,14.4,36.5,84.5,61.8,21.7,53.8,56.8,106,51
MIL,MIL vs. BOS,7/31/20,W,48,111.2,106.7,4.5,64.1,1.67,17.9,21.3,71.9,49,14,54.2,60.1,106,58.5
MIL,MIL @ DEN,3/9/20,L,48,89.6,104.8,-15.2,67.6,1.35,16.2,22.4,83,51.4,16,46.1,48.5,105,41.2
MIL,MIL @ PHX,3/8/20,L,48,124.8,133.3,-8.6,45.1,2.3,16.9,16.7,75,43.2,9.5,60.5,62.8,105,43.1
MIL,MIL @ LAL,3/6/20,L,48,90.4,99.1,-8.8,59.5,1.1,15.3,14.8,78.2,46.8,17.5,48.3,52,114,42.6
MIL,MIL vs. IND,3/4/20,W,48,106.3,90.9,15.3,60.5,1.44,17.2,26.9,85.5,57,16.1,52.7,57.4,111,60.3
MIL,MIL @ MIA,3/2/20,L,48,91.8,107.1,-15.4,54.3,1.27,14.7,23.6,84.3,52.8,15.5,44.8,47.2,97.5,40.5
MIL,MIL @ CHA,3/1/20,W,48,95.9,87.6,8.2,57.1,1.18,15,31.5,77.8,56.4,17.5,44.3,48.3,97,57.4
MIL,MIL vs. OKC,2/28/20,W,48,123.1,80.4,42.8,68,2,21.7,33.3,88.7,63.7,15.7,60.5,62.6,107.5,74.1
MIL,MIL @ TOR,2/25/20,W,48,104.9,94.2,10.7,71.9,1.64,16.7,24.5,77,52.6,13.6,46.4,54.1,103,65.4
MIL,MIL @ WAS,2/24/20,W,53,116.1,112.6,3.5,53.1,1.24,17.6,10,78.6,50,17.8,66.9,70,107.32,54.4
MIL,MIL vs. PHI,2/22/20,W,48,113.3,94.2,19.1,72.9,2.06,23.5,24.4,76.9,55.5,16.2,60.4,61.5,104.5,65.8
MIL,MIL @ DET,2/20/20,W,48,122.3,101.9,20.4,51.1,3,17.6,18.4,75,45.2,7.8,55.9,60.1,103.5,59.4
MIL,MIL @ IND,2/12/20,L,48,105.7,111.3,-5.6,48.6,1,12.9,31.5,76.7,51.5,17.1,47.8,54.4,105.5,42
MIL,MIL vs. SAC,2/10/20,W,48,113.9,101.8,12.1,60.5,2,17.8,22.2,77.8,52.1,12,54.2,58,108.5,58.1
MIL,MIL @ ORL,2/8/20,W,48,106.7,91.3,15.4,61.9,1.63,18.1,26.4,82.8,57.3,15.4,53.2,55.5,104,57.1
MIL,MIL vs. PHI,2/6/20,W,48,106.7,96.2,10.5,43.2,1.36,14,23.6,80,54.2,13.3,53.2,54.9,105,55.2
MIL,MIL @ NOP,2/4/20,W,48,105.3,93.9,11.4,70.8,2,21.1,23.2,77.4,51.7,14.9,52.5,54.8,114.5,57.6
MIL,MIL vs. PHX,2/2/20,W,48,119.4,101.9,17.6,62.5,1.76,19.2,35.7,70.8,54.5,15.7,57.2,59.2,107,60.5
MIL,MIL vs. DEN,1/31/20,L,48,105.5,117.6,-12.1,67.4,2.23,19.5,20.7,82.7,50,11.9,51.6,54,108.5,45.1
MIL,MIL vs. WAS,1/28/20,W,48,141.1,122.4,18.7,62,2.07,20.4,34.1,71.2,54.8,14,66.1,71.6,107,57.8
MIL,MIL @ CHA,1/24/20,W,48,112.6,99,13.6,59.1,1.63,18.4,27.3,80.4,57,15.5,56.3,59.5,103.5,60.2
MIL,MIL vs. CHI,1/20/20,W,48,103.7,91.6,12.1,75.6,1.48,23.4,13.2,81.7,55.1,21.5,65.6,63.7,107,64.3
MIL,MIL @ BKN,1/18/20,W,48,104.5,87.4,17.1,66.7,1.5,20.1,15.2,78.8,52.7,17.9,60.1,60.9,111.5,63
MIL,MIL vs. BOS,1/16/20,W,48,121.9,116,5.9,48.8,2.1,15.6,18,79.3,50.9,9.5,58.6,62,105.5,56.2
MIL,MIL vs. NYK,1/14/20,W,48,116.4,91.9,24.5,60,1.93,18.5,18.4,75.4,51.7,12.7,57.1,61.3,110.5,63.6
MIL,MIL @ POR,1/11/20,W,48,111.9,94.4,17.5,44.7,2.1,14.7,23.3,85.2,54.5,9.2,52.4,54.6,108,61.2
MIL,MIL @ SAC,1/10/20,W,48,114.4,96.4,18.1,61.7,2.64,19.6,18,86.5,52.9,9.9,54.7,58.7,110.5,60.9
MIL,MIL @ GSW,1/8/20,W,48,101.9,93.3,8.6,62.9,2.2,16.3,15.1,78.6,47.7,9.5,45.4,52.9,105,57.1
MIL,MIL @ SAS,1/6/20,L,48,106.1,129.9,-23.8,63.2,3,17.9,21.1,72.1,43,8.2,47.9,51.4,97.5,40.4
MIL,MIL vs. SAS,1/4/20,W,48,119.8,113.5,6.3,53.5,2.56,16.8,15.7,78.2,48.1,8.5,59.2,62.5,105,53.6
MIL,MIL vs. MIN,1/1/20,W,48,102.9,99,3.9,60,1.41,16.7,27.9,77.4,52.8,16.5,47.3,50.3,104,54.4
MIL,MIL @ CHI,12/30/19,W,48,120.6,98.1,22.5,63,1.61,20.6,25.6,72.5,55.6,17.6,61.3,65,103,65
MIL,MIL vs. ORL,12/28/19,W,48,109.9,99,10.9,69.8,1.2,20.3,37,85.2,63,24.8,58.9,60.4,101,56.5
MIL,MIL @ ATL,12/27/19,W,48,103.7,80.4,23.3,63,1.61,19.9,18.8,85.2,56,16.7,56.6,57.9,107.5,67.2
MIL,MIL @ PHI,12/25/19,L,48,111.2,124.7,-13.5,51.1,2.3,17.2,25.5,68.3,48.6,10.2,54.2,55.3,97.5,46.2
MIL,MIL vs. IND,12/22/19,W,48,115.8,88.1,27.7,70.5,3.1,20.3,35.5,76.2,56,9.9,49.5,52.5,101,64.2
MIL,MIL @ NYK,12/21/19,W,48,115,94.4,20.5,63.4,1.37,17.8,25.5,74.2,52.2,17.8,58.8,61.3,107.5,62.1
MIL,MIL vs. LAL,12/19/19,W,48,113.3,107.2,6,61.1,1.57,16.9,24.4,77.1,51.6,14.3,57.1,60.9,97.5,55.4
MIL,MIL vs. DAL,12/16/19,L,48,111.5,115.4,-3.8,65.9,3.22,19.1,30.3,77.6,50.4,8.7,47.1,50.2,104,46.6
MIL,MIL vs. CLE,12/14/19,W,48,123.8,105.9,17.9,56.5,2.17,19.3,19.5,68,46.2,11.9,62.4,64.8,101.5,57.3
MIL,MIL @ MEM,12/13/19,W,48,118.7,106.5,12.1,50,1.29,15.5,27.7,77.8,56.4,15.9,56.9,62.5,107,57.5
MIL,MIL vs. NOP,12/11/19,W,48,121,104.7,16.3,54,1.8,19.4,15.9,76.5,48.4,14.3,64,65.5,106,57.2
MIL,MIL vs. ORL,12/9/19,W,48,105.8,98.1,7.7,69.8,2,20.7,26,77.6,53.7,14.4,55.4,55.8,103.5,55.8
MIL,MIL vs. LAC,12/6/19,W,48,113.3,85.8,27.5,65.9,1.81,19.5,28.8,67.7,50,15.2,54.3,57.6,105.5,66.2
MIL,MIL @ DET,12/4/19,W,48,121,99,21.9,56.8,1.56,17.2,31.9,81,59,15.2,56.7,62.3,104.5,63
MIL,MIL vs. NYK,12/2/19,W,48,130.7,86.3,44.4,62.5,2.14,20.7,31.8,76.1,58.6,13.9,65.1,65.9,101.5,77.9
MIL,MIL vs. CHA,11/30/19,W,48,135.6,95,40.6,75.9,5.86,27.5,17,73.4,49.5,6.9,66.7,66.8,101,70
MIL,MIL @ CLE,11/29/19,W,48,119,110,9,62.2,2.15,20.1,22.9,80.4,51.1,13,58,60.6,100,54.5
MIL,MIL vs. ATL,11/27/19,W,48,111,101,10,59.5,1.79,18.1,25,63.3,45.5,14,53.4,55.6,100.5,59.6
MIL,MIL vs. UTA,11/25/19,W,48,120.8,115.7,5.1,48.8,2.33,15,32.1,85.7,55.1,8.9,51,55.6,101.5,50.1
MIL,MIL vs. DET,11/23/19,W,48,102,89.1,12.9,61,1.19,18,26,80.4,54.7,20.6,56.5,56.6,101.5,60.5
MIL,MIL vs. POR,11/21/19,W,48,126.9,121.7,5.2,64,2.67,19.5,42.4,75.9,58.4,11.1,54.7,58.3,107,52.9
MIL,MIL @ ATL,11/20/19,W,48,120.5,112.4,8.1,54.3,1.32,17,21.3,77.8,51.5,17,62.6,66.2,112.5,53.2
MIL,MIL @ CHI,11/18/19,W,48,110.6,97.1,13.5,63.2,1.6,17.4,20.8,74.1,50,14.4,55.5,59,104,59.4
MIL,MIL @ IND,11/16/19,W,48,101,80.6,20.4,53.5,1.53,16.8,24.1,72.9,51.6,14.9,50.5,51.5,102,61.1
MIL,MIL vs. CHI,11/14/19,W,48,109.7,101.8,8,57.1,1.09,15.6,32.7,76.4,54.5,19.5,51.1,57,113,54.9
MIL,MIL @ OKC,11/10/19,W,48,112,109.2,2.9,57.4,1.23,19.1,16.2,87.8,57,20.4,63.3,66.5,108.5,53
MIL,MIL @ UTA,11/8/19,L,48,94.3,97.2,-2.8,41.2,1.08,10.3,26.2,77.4,49.2,12.3,41.1,46.2,106,48.4
MIL,MIL @ LAC,11/6/19,W,48,110.3,106,4.3,42.9,1.2,12,26.3,70,48.7,12.8,52,57.1,117,53.7
MIL,MIL @ MIN,11/4/19,W,48,119.6,95.5,24.1,48,1.41,16.1,27.1,73.1,53.9,15.2,61.3,63.1,111.5,64.3
MIL,MIL vs. TOR,11/2/19,W,48,116.2,104,12.2,73.2,2.5,21.1,25.5,80.8,53.4,12.1,53.4,57.5,100,56.3
MIL,MIL @ ORL,11/1/19,W,48,119.4,88.3,31.1,51.1,1.71,17.4,25,78.7,55,13.6,59.7,60.9,103,67.5
MIL,MIL @ BOS,10/30/19,L,48,102.9,114.9,-11.9,55.3,1.4,16.2,14.3,79.6,48.5,14.7,54.9,56.7,101.5,44.7
MIL,MIL vs. CLE,10/28/19,W,48,122.9,105.7,17.2,60.4,2.42,20.1,20.8,78.6,51.9,11.4,61.4,62.9,105.5,61.4
MIL,MIL vs. MIA,10/26/19,L,53,102.4,107.4,-4.9,53.7,1.22,14.8,10.5,75.8,44.5,14.6,52.7,57.6,110.94,46.2
MIL,MIL @ HOU,10/24/19,W,48,107.3,101.8,5.5,67.4,2.82,20.8,15.5,78.1,48.4,10.1,54.5,54.7,109,54.7
MIN,MIN @ HOU,3/10/20,L,48,108.8,113.6,-4.8,52.5,1.11,15.7,23.9,79.5,51.1,18.6,56.6,59.6,102.5,47.4
MIN,MIN vs. NOP,3/8/20,L,48,93,104.3,-11.3,54.1,1.18,13.7,20.3,72.5,44.5,14.8,43.6,49.7,115,43.2
MIN,MIN vs. ORL,3/6/20,L,48,114.6,129.4,-14.8,65.2,3.75,20.4,27.3,77.8,47.3,7.8,52,55.2,102.5,41.6
MIN,MIN vs. CHI,3/4/20,W,48,116.2,108,8.2,67.5,1.5,19.4,28.9,76.5,54.2,18.2,61.1,62.5,99.5,51.5
MIN,MIN @ NOP,3/3/20,W,48,125.2,121.8,3.4,57.4,1.94,19.9,30.4,67.9,50.5,14.4,62.9,65.7,110.5,50.8
MIN,MIN vs. DAL,3/1/20,L,48,85.8,105.7,-19.9,52.8,1.36,13.5,23.2,79.6,48,13.2,42.9,43.1,105.5,36.3
MIN,MIN @ ORL,2/28/20,L,48,112.6,122.5,-9.9,58.7,1.8,18.5,16.1,66.7,38.6,13.5,57.4,59.2,111,41.4
MIN,MIN @ MIA,2/26/20,W,48,119.4,117.8,1.7,59.6,1.75,19,24.5,70.7,45.6,14.8,61,63.2,107.5,47.2
MIN,MIN @ DAL,2/24/20,L,48,110.8,124.1,-13.3,38.1,1.33,11.6,19.3,69.1,43.8,10.8,52.1,55.9,111.5,41.3
MIN,MIN @ DEN,2/23/20,L,48,112.6,123.1,-10.5,65,1.73,18.1,28.8,78.4,49.4,14.6,52.2,56.4,103.5,43.5
MIN,MIN vs. BOS,2/21/20,L,48,111.4,119.8,-8.4,63.9,2.3,16.4,21.8,64.3,43.2,9.5,48.9,56,105.5,46.9
MIN,MIN vs. CHA,2/12/20,L,48,106.9,112.7,-5.8,64.1,2.27,17.1,31.3,69.2,48.3,10.9,45.5,49.2,101.5,46.6
MIN,MIN @ TOR,2/10/20,L,48,114.5,123.4,-8.9,61.5,1.04,16.1,31.3,70.7,49.4,20.9,55.8,62.1,110.5,42.6
MIN,MIN vs. LAC,2/8/20,W,48,134,107.5,26.5,75,3,25,23.9,83,53.8,12.3,68.4,69,106.5,58.3
MIN,MIN vs. ATL,2/5/20,L,48,109.1,116.5,-7.4,40,1.06,12.9,21.6,77.5,46.2,15.5,54.4,58.1,109.5,44.7
MIN,MIN @ SAC,2/3/20,L,48,112.4,117.7,-5.3,67.6,1.56,17.9,36,74.4,53.8,16.5,51.2,56,96.5,48.4
MIN,MIN @ LAC,2/1/20,L,48,99.1,110.3,-11.2,70.6,1.41,16.9,21.2,75.5,48.6,15.9,44.6,52.9,107,48.2
MIN,MIN vs. SAC,1/27/20,L,53,116.2,122,-5.8,67.4,1.32,18.5,33.3,79.2,54.9,19.8,61.2,62.3,99.62,46.7
MIN,MIN vs. OKC,1/25/20,L,48,103,111.9,-8.9,82.5,2.54,22.9,20.8,85.7,49.5,12.9,51.1,53.1,101,44.9
MIN,MIN vs. HOU,1/24/20,L,48,114.8,119.1,-4.3,58.3,1.65,18.5,28.8,80.9,53.5,15.7,54.6,58.1,109,47.4
MIN,MIN @ CHI,1/22/20,L,48,108.9,115.8,-6.9,65.9,1.5,19.3,23.5,68.8,45.5,17.8,56.4,57,101,44.6
MIN,MIN vs. DEN,1/20/20,L,48,106.4,111.5,-5.1,68.4,2.89,19.7,22.2,65.3,42.7,9.6,48.9,51.5,95,46.8
MIN,MIN vs. TOR,1/18/20,L,48,104.7,115.1,-10.4,89.5,2,21.7,32.8,84.4,55.3,15.9,47.9,52.9,106.5,46.3
MIN,MIN @ IND,1/17/20,L,48,115.2,114.9,0.3,55,1.69,16.8,19.6,83.8,46.6,13.1,55.1,58.6,100,43.8
MIN,MIN vs. IND,1/15/20,L,48,100,105.1,-5.1,68.4,1.73,18.8,24.5,81.4,50,15.2,49.4,52.1,99,46.1
MIN,MIN vs. OKC,1/13/20,L,48,104,115.8,-11.8,60.5,2.3,17.3,20,71.4,42.3,10,48.4,51.9,100.5,40.7
MIN,MIN @ HOU,1/11/20,L,48,95.6,121.9,-26.3,77.8,1.56,17.7,27.7,69.4,45.6,15.8,44.7,49.2,114,37.8
MIN,MIN vs. POR,1/9/20,W,48,117.2,103,14.1,56.8,1.67,17.7,36.2,64.2,52.6,15.2,56.7,59,99,64.8
MIN,MIN @ MEM,1/7/20,L,48,107.7,112.3,-4.6,57.5,1.15,16.3,27.5,75.6,50,19.2,52.8,56.4,105,41.5
MIN,MIN @ CLE,1/5/20,W,48,116.8,103,13.8,68.1,1.88,21.5,35.3,69.6,51.5,16.8,56.8,58.6,100.5,59.2
MIN,MIN vs. GSW,1/2/20,W,48,102.1,86.6,15.5,57.9,1.47,15.6,36.1,80.4,55.1,15.5,46.8,48.3,97,53.5
MIN,MIN @ MIL,1/1/20,L,48,99,102.9,-3.9,52.9,1.5,13.3,22.6,72.1,47.2,11.4,45.6,50.3,104,45.6
MIN,MIN vs. BKN,12/30/19,W,53,102.5,97.5,5.1,47.6,1.43,13,22.4,83.9,51.9,11.8,48.6,52.2,107.32,54.1
MIN,MIN vs. CLE,12/28/19,L,48,84.6,90.4,-5.8,51.5,0.94,12.3,26.6,56,39.5,17.3,39.8,43.4,104,41.6
MIN,MIN @ SAC,12/26/19,W,58,90.5,90.4,0.1,63.9,1.53,14.7,25,73.6,49.3,12.9,39.4,45,95.59,50.1
MIN,MIN @ GSW,12/23/19,L,48,98.1,107.6,-9.5,45.7,1,11.9,21.8,68.6,44.3,15.1,46.6,52.1,105.5,43.1
MIN,MIN @ POR,12/21/19,L,48,101,108.7,-7.7,42.1,0.94,12.4,16.3,69.6,44.8,16.2,52.3,56.4,104.5,48
MIN,MIN @ DEN,12/20/19,L,48,103.1,111.2,-8.1,55.6,1.43,14.8,32.7,67.4,48.5,14.4,47.1,50.6,97.5,44.1
MIN,MIN vs. NOP,12/18/19,L,48,98,104.9,-6.9,55.6,1.82,14.6,25.4,72,46,10.9,43.2,46.3,101.5,41.3
MIN,MIN vs. LAC,12/13/19,L,48,108.3,113.8,-5.4,44.7,0.94,12.5,22,76.2,46.7,16.7,50.6,57.8,108.5,46.9
MIN,MIN vs. UTA,12/11/19,L,48,116,128.3,-12.3,45,1.5,13.3,32.1,71.8,48.9,12,52.2,56.6,99.5,43.8
MIN,MIN @ PHX,12/9/19,L,48,109,125,-16,35,0.82,10.7,34.7,70,52.5,17,50.6,55.7,100,41.2
